Vardas         Pavarde        Galutinis balas (vid.)
Vardas3678      Pavarde3678     4.44
Vardas3681      Pavarde3681     4.92
Vardas3684      Pavarde3684     3.72
Vardas3685      Pavarde3685     3.72
Vardas3691      Pavarde3691     2.28
Vardas3693      Pavarde3693     3.52
Vardas3694      Pavarde3694     3.88
Vardas3699      Pavarde3699     3.80
Vardas3700      Pavarde3700     4.04
Vardas3709      Pavarde3709     4.32
Vardas3713      Pavarde3713     3.84
Vardas3714      Pavarde3714     3.84
Vardas3717      Pavarde3717     4.08
Vardas3721      Pavarde3721     1.88
Vardas3725      Pavarde3725     3.52
Vardas3726      Pavarde3726     3.00
Vardas3729      Pavarde3729     3.80
Vardas3731      Pavarde3731     2.76
Vardas3736      Pavarde3736     3.08
Vardas3738      Pavarde3738     4.92
Vardas3739      Pavarde3739     4.44
Vardas3741      Pavarde3741     3.16
Vardas3744      Pavarde3744     3.56
Vardas3746      Pavarde3746     3.56
Vardas3747      Pavarde3747     4.72
Vardas3748      Pavarde3748     4.84
Vardas3749      Pavarde3749     4.68
Vardas3751      Pavarde3751     4.00
Vardas3757      Pavarde3757     2.92
Vardas3760      Pavarde3760     3.24
Vardas3762      Pavarde3762     3.24
Vardas3763      Pavarde3763     3.76
Vardas3764      Pavarde3764     3.28
Vardas3765      Pavarde3765     4.88
Vardas3770      Pavarde3770     3.20
Vardas3776      Pavarde3776     3.36
Vardas3777      Pavarde3777     4.52
Vardas3778      Pavarde3778     4.20
Vardas3780      Pavarde3780     4.60
Vardas3781      Pavarde3781     4.40
Vardas3782      Pavarde3782     3.20
Vardas3784      Pavarde3784     4.80
Vardas3785      Pavarde3785     4.96
Vardas3786      Pavarde3786     3.16
Vardas3788      Pavarde3788     4.04
Vardas3789      Pavarde3789     4.36
Vardas3790      Pavarde3790     3.60
Vardas3791      Pavarde3791     2.44
Vardas3797      Pavarde3797     4.00
Vardas3799      Pavarde3799     4.00
Vardas3801      Pavarde3801     4.24
Vardas3805      Pavarde3805     4.76
Vardas3807      Pavarde3807     3.16
Vardas3808      Pavarde3808     4.80
Vardas3809      Pavarde3809     4.96
Vardas3813      Pavarde3813     3.84
Vardas3815      Pavarde3815     4.36
Vardas3817      Pavarde3817     3.92
Vardas3823      Pavarde3823     4.16
Vardas3824      Pavarde3824     2.52
Vardas3826      Pavarde3826     3.64
Vardas3828      Pavarde3828     4.88
Vardas3831      Pavarde3831     3.60
Vardas3838      Pavarde3838     3.24
Vardas3840      Pavarde3840     2.36
Vardas3842      Pavarde3842     3.00
Vardas3846      Pavarde3846     4.64
Vardas3848      Pavarde3848     2.60
Vardas3851      Pavarde3851     4.56
Vardas3854      Pavarde3854     4.16
Vardas3855      Pavarde3855     4.00
Vardas3861      Pavarde3861     2.60
Vardas3862      Pavarde3862     4.32
Vardas3863      Pavarde3863     2.84
Vardas3865      Pavarde3865     3.60
Vardas3866      Pavarde3866     4.72
Vardas3867      Pavarde3867     3.12
Vardas3869      Pavarde3869     3.04
Vardas3871      Pavarde3871     3.28
Vardas3872      Pavarde3872     2.72
Vardas3879      Pavarde3879     3.12
Vardas3882      Pavarde3882     3.08
Vardas3884      Pavarde3884     4.24
Vardas3887      Pavarde3887     4.68
Vardas3889      Pavarde3889     3.44
Vardas3896      Pavarde3896     4.40
Vardas3900      Pavarde3900     3.52
Vardas3903      Pavarde3903     3.52
Vardas3904      Pavarde3904     3.32
Vardas3905      Pavarde3905     3.96
Vardas3913      Pavarde3913     3.00
Vardas3915      Pavarde3915     3.92
Vardas3917      Pavarde3917     4.12
Vardas3918      Pavarde3918     2.12
Vardas3919      Pavarde3919     3.20
Vardas3922      Pavarde3922     3.60
Vardas3925      Pavarde3925     3.32
Vardas3926      Pavarde3926     4.08
Vardas3927      Pavarde3927     2.08
Vardas3928      Pavarde3928     4.24
Vardas3929      Pavarde3929     2.76
Vardas3930      Pavarde3930     3.04
Vardas3932      Pavarde3932     3.88
Vardas3935      Pavarde3935     3.68
Vardas3939      Pavarde3939     4.52
Vardas3944      Pavarde3944     4.32
Vardas3947      Pavarde3947     2.76
Vardas3948      Pavarde3948     3.40
Vardas3949      Pavarde3949     3.36
Vardas3950      Pavarde3950     3.72
Vardas3951      Pavarde3951     3.64
Vardas3952      Pavarde3952     3.32
Vardas3953      Pavarde3953     4.20
Vardas3955      Pavarde3955     3.80
Vardas3962      Pavarde3962     4.04
Vardas3963      Pavarde3963     2.44
Vardas3969      Pavarde3969     2.68
Vardas3973      Pavarde3973     3.92
Vardas3975      Pavarde3975     4.88
Vardas3976      Pavarde3976     3.04
Vardas3977      Pavarde3977     4.28
Vardas3979      Pavarde3979     4.16
Vardas3980      Pavarde3980     3.72
Vardas3981      Pavarde3981     2.12
Vardas3982      Pavarde3982     4.40
Vardas3983      Pavarde3983     4.24
Vardas3984      Pavarde3984     4.96
Vardas3987      Pavarde3987     3.56
Vardas3990      Pavarde3990     2.12
Vardas3991      Pavarde3991     4.04
Vardas3992      Pavarde3992     3.44
Vardas3993      Pavarde3993     4.04
Vardas3994      Pavarde3994     4.80
Vardas3995      Pavarde3995     1.80
Vardas3998      Pavarde3998     2.68
Vardas3999      Pavarde3999     4.84
Vardas4006      Pavarde4006     3.76
Vardas4007      Pavarde4007     4.52
Vardas4008      Pavarde4008     2.92
Vardas4009      Pavarde4009     3.72
Vardas4010      Pavarde4010     4.12
Vardas4014      Pavarde4014     3.40
Vardas4016      Pavarde4016     3.96
Vardas4017      Pavarde4017     4.32
Vardas4018      Pavarde4018     3.76
Vardas4023      Pavarde4023     3.56
Vardas4026      Pavarde4026     1.72
Vardas4027      Pavarde4027     4.48
Vardas4032      Pavarde4032     4.72
Vardas4038      Pavarde4038     3.20
Vardas4039      Pavarde4039     3.48
Vardas4044      Pavarde4044     2.68
Vardas4045      Pavarde4045     3.44
Vardas4046      Pavarde4046     4.84
Vardas4048      Pavarde4048     4.44
Vardas4050      Pavarde4050     4.80
Vardas4051      Pavarde4051     3.44
Vardas4052      Pavarde4052     4.96
Vardas4053      Pavarde4053     3.64
Vardas4054      Pavarde4054     4.92
Vardas4061      Pavarde4061     4.52
Vardas4062      Pavarde4062     3.88
Vardas4063      Pavarde4063     4.36
Vardas4066      Pavarde4066     3.60
Vardas4067      Pavarde4067     4.44
Vardas4070      Pavarde4070     4.80
Vardas4071      Pavarde4071     4.64
Vardas4076      Pavarde4076     4.12
Vardas4078      Pavarde4078     4.60
Vardas4081      Pavarde4081     3.12
Vardas4083      Pavarde4083     4.36
Vardas4084      Pavarde4084     3.32
Vardas4088      Pavarde4088     2.28
Vardas4090      Pavarde4090     3.40
Vardas4093      Pavarde4093     4.92
Vardas4094      Pavarde4094     3.24
Vardas4101      Pavarde4101     2.60
Vardas4102      Pavarde4102     3.56
Vardas4103      Pavarde4103     4.32
Vardas4107      Pavarde4107     3.40
Vardas4116      Pavarde4116     3.24
Vardas4117      Pavarde4117     2.44
Vardas4120      Pavarde4120     4.36
Vardas4129      Pavarde4129     3.04
Vardas4135      Pavarde4135     2.80
Vardas4138      Pavarde4138     1.80
Vardas4140      Pavarde4140     3.96
Vardas4142      Pavarde4142     3.96
Vardas4149      Pavarde4149     3.00
Vardas4151      Pavarde4151     2.76
Vardas4153      Pavarde4153     4.60
Vardas4159      Pavarde4159     4.76
Vardas4164      Pavarde4164     4.00
Vardas4165      Pavarde4165     4.36
Vardas4168      Pavarde4168     2.80
Vardas4170      Pavarde4170     2.80
Vardas4172      Pavarde4172     4.08
Vardas4176      Pavarde4176     2.68
Vardas4180      Pavarde4180     4.16
Vardas4181      Pavarde4181     3.52
Vardas4182      Pavarde4182     3.60
Vardas4183      Pavarde4183     3.36
Vardas4185      Pavarde4185     3.36
Vardas4187      Pavarde4187     3.44
Vardas4189      Pavarde4189     3.72
Vardas4195      Pavarde4195     2.80
Vardas4198      Pavarde4198     4.68
Vardas4199      Pavarde4199     3.04
Vardas4201      Pavarde4201     3.20
Vardas4203      Pavarde4203     3.76
Vardas4204      Pavarde4204     4.48
Vardas4206      Pavarde4206     3.92
Vardas4209      Pavarde4209     2.20
Vardas4213      Pavarde4213     3.96
Vardas4216      Pavarde4216     4.04
Vardas4221      Pavarde4221     2.96
Vardas4222      Pavarde4222     4.44
Vardas4225      Pavarde4225     2.64
Vardas4226      Pavarde4226     3.44
Vardas4228      Pavarde4228     4.88
Vardas4230      Pavarde4230     4.36
Vardas4233      Pavarde4233     3.52
Vardas4235      Pavarde4235     1.96
Vardas4236      Pavarde4236     4.28
Vardas4240      Pavarde4240     3.72
Vardas4244      Pavarde4244     4.68
Vardas4246      Pavarde4246     3.72
Vardas4249      Pavarde4249     2.88
Vardas4250      Pavarde4250     4.76
Vardas4253      Pavarde4253     3.80
Vardas4254      Pavarde4254     2.76
Vardas4255      Pavarde4255     3.32
Vardas4256      Pavarde4256     4.72
Vardas4257      Pavarde4257     2.60
Vardas4260      Pavarde4260     4.92
Vardas4261      Pavarde4261     4.32
Vardas4262      Pavarde4262     3.36
Vardas4268      Pavarde4268     3.40
Vardas4270      Pavarde4270     3.56
Vardas4273      Pavarde4273     4.64
Vardas4276      Pavarde4276     3.80
Vardas4281      Pavarde4281     3.88
Vardas4283      Pavarde4283     4.52
Vardas4286      Pavarde4286     4.56
Vardas4290      Pavarde4290     3.04
Vardas4291      Pavarde4291     4.48
Vardas4295      Pavarde4295     2.40
Vardas4301      Pavarde4301     4.04
Vardas4305      Pavarde4305     4.56
Vardas4306      Pavarde4306     3.20
Vardas4307      Pavarde4307     3.68
Vardas4308      Pavarde4308     4.76
Vardas4309      Pavarde4309     4.20
Vardas4312      Pavarde4312     2.68
Vardas4313      Pavarde4313     1.96
Vardas4315      Pavarde4315     2.52
Vardas4318      Pavarde4318     4.48
Vardas4319      Pavarde4319     2.20
Vardas4321      Pavarde4321     2.72
Vardas4323      Pavarde4323     4.60
Vardas4325      Pavarde4325     2.84
Vardas4326      Pavarde4326     2.12
Vardas4328      Pavarde4328     2.96
Vardas4330      Pavarde4330     4.16
Vardas4332      Pavarde4332     3.32
Vardas4334      Pavarde4334     4.20
Vardas4338      Pavarde4338     4.72
Vardas4339      Pavarde4339     4.96
Vardas4341      Pavarde4341     3.92
Vardas4345      Pavarde4345     3.60
Vardas4350      Pavarde4350     2.92
Vardas4354      Pavarde4354     4.32
Vardas4356      Pavarde4356     4.92
Vardas4365      Pavarde4365     2.88
Vardas4367      Pavarde4367     3.24
Vardas4371      Pavarde4371     4.52
Vardas4372      Pavarde4372     2.52
Vardas4374      Pavarde4374     4.12
Vardas4375      Pavarde4375     3.40
Vardas4376      Pavarde4376     3.76
Vardas4377      Pavarde4377     4.72
Vardas4387      Pavarde4387     2.36
Vardas4388      Pavarde4388     3.04
Vardas4389      Pavarde4389     4.56
Vardas4390      Pavarde4390     3.80
Vardas4394      Pavarde4394     4.60
Vardas4401      Pavarde4401     4.56
Vardas4402      Pavarde4402     3.16
Vardas4403      Pavarde4403     3.60
Vardas4408      Pavarde4408     3.76
Vardas4409      Pavarde4409     4.80
Vardas4410      Pavarde4410     4.72
Vardas4411      Pavarde4411     4.72
Vardas4414      Pavarde4414     3.96
Vardas4425      Pavarde4425     3.08
Vardas4426      Pavarde4426     3.20
Vardas4429      Pavarde4429     4.24
Vardas4431      Pavarde4431     4.76
Vardas4432      Pavarde4432     3.16
Vardas4434      Pavarde4434     4.12
Vardas4436      Pavarde4436     4.60
Vardas4437      Pavarde4437     2.80
Vardas4442      Pavarde4442     1.96
Vardas4445      Pavarde4445     2.52
Vardas4448      Pavarde4448     2.52
Vardas4454      Pavarde4454     4.12
Vardas4456      Pavarde4456     3.16
Vardas4457      Pavarde4457     3.52
Vardas4458      Pavarde4458     2.32
Vardas4460      Pavarde4460     4.12
Vardas4461      Pavarde4461     2.76
Vardas4462      Pavarde4462     2.84
Vardas4464      Pavarde4464     3.88
Vardas4467      Pavarde4467     4.76
Vardas4469      Pavarde4469     3.28
Vardas4473      Pavarde4473     4.20
Vardas4474      Pavarde4474     3.56
Vardas4475      Pavarde4475     2.92
Vardas4476      Pavarde4476     2.84
Vardas4481      Pavarde4481     3.64
Vardas4482      Pavarde4482     2.92
Vardas4483      Pavarde4483     4.88
Vardas4484      Pavarde4484     4.20
Vardas4488      Pavarde4488     3.92
Vardas4489      Pavarde4489     2.84
Vardas4490      Pavarde4490     2.76
Vardas4493      Pavarde4493     3.24
Vardas4495      Pavarde4495     3.56
Vardas4496      Pavarde4496     3.28
Vardas4500      Pavarde4500     4.84
Vardas4501      Pavarde4501     3.36
Vardas4502      Pavarde4502     3.72
Vardas4505      Pavarde4505     4.76
Vardas4507      Pavarde4507     4.12
Vardas4508      Pavarde4508     3.60
Vardas4509      Pavarde4509     4.64
Vardas4510      Pavarde4510     3.16
Vardas4514      Pavarde4514     3.28
Vardas4516      Pavarde4516     3.36
Vardas4517      Pavarde4517     1.72
Vardas4518      Pavarde4518     3.48
Vardas4524      Pavarde4524     3.00
Vardas4527      Pavarde4527     4.56
Vardas4529      Pavarde4529     2.80
Vardas4535      Pavarde4535     4.64
Vardas4536      Pavarde4536     3.60
Vardas4537      Pavarde4537     4.84
Vardas4538      Pavarde4538     4.56
Vardas4539      Pavarde4539     4.64
Vardas4545      Pavarde4545     3.56
Vardas4546      Pavarde4546     3.32
Vardas4548      Pavarde4548     2.80
Vardas4551      Pavarde4551     2.88
Vardas4554      Pavarde4554     4.36
Vardas4555      Pavarde4555     3.88
Vardas4557      Pavarde4557     4.16
Vardas4558      Pavarde4558     4.88
Vardas4564      Pavarde4564     3.92
Vardas4571      Pavarde4571     3.56
Vardas4572      Pavarde4572     3.72
Vardas4575      Pavarde4575     3.12
Vardas4576      Pavarde4576     3.44
Vardas4577      Pavarde4577     3.80
Vardas4578      Pavarde4578     3.76
Vardas4580      Pavarde4580     3.24
Vardas4582      Pavarde4582     4.44
Vardas4588      Pavarde4588     4.28
Vardas4591      Pavarde4591     4.16
Vardas4593      Pavarde4593     3.12
Vardas4594      Pavarde4594     3.48
Vardas4595      Pavarde4595     4.44
Vardas4596      Pavarde4596     4.92
Vardas4598      Pavarde4598     2.72
Vardas4599      Pavarde4599     4.44
Vardas4600      Pavarde4600     4.96
Vardas4601      Pavarde4601     3.16
Vardas4604      Pavarde4604     2.44
Vardas4608      Pavarde4608     2.76
Vardas4611      Pavarde4611     3.20
Vardas4612      Pavarde4612     4.48
Vardas4613      Pavarde4613     4.12
Vardas4614      Pavarde4614     3.08
Vardas4616      Pavarde4616     4.44
Vardas4621      Pavarde4621     2.76
Vardas4625      Pavarde4625     2.44
Vardas4626      Pavarde4626     3.28
Vardas4628      Pavarde4628     1.88
Vardas4630      Pavarde4630     4.48
Vardas4631      Pavarde4631     2.40
Vardas4634      Pavarde4634     3.48
Vardas4636      Pavarde4636     2.60
Vardas4639      Pavarde4639     4.08
Vardas4640      Pavarde4640     3.08
Vardas4642      Pavarde4642     4.36
Vardas4644      Pavarde4644     2.44
Vardas4645      Pavarde4645     3.80
Vardas4647      Pavarde4647     2.60
Vardas4648      Pavarde4648     3.60
Vardas4650      Pavarde4650     3.64
Vardas4653      Pavarde4653     2.60
Vardas4654      Pavarde4654     3.52
Vardas4660      Pavarde4660     4.08
Vardas4663      Pavarde4663     4.24
Vardas4664      Pavarde4664     4.44
Vardas4665      Pavarde4665     3.08
Vardas4670      Pavarde4670     4.24
Vardas4672      Pavarde4672     2.76
Vardas4675      Pavarde4675     4.28
Vardas4680      Pavarde4680     2.96
Vardas4685      Pavarde4685     3.48
Vardas4686      Pavarde4686     3.24
Vardas4688      Pavarde4688     3.60
Vardas4693      Pavarde4693     4.04
Vardas4694      Pavarde4694     4.08
Vardas4695      Pavarde4695     4.96
Vardas4696      Pavarde4696     4.48
Vardas4699      Pavarde4699     3.44
Vardas4702      Pavarde4702     3.96
Vardas4707      Pavarde4707     3.16
Vardas4708      Pavarde4708     3.80
Vardas4710      Pavarde4710     3.12
Vardas4716      Pavarde4716     2.44
Vardas4718      Pavarde4718     3.88
Vardas4722      Pavarde4722     3.44
Vardas4723      Pavarde4723     3.24
Vardas4727      Pavarde4727     4.40
Vardas4728      Pavarde4728     2.20
Vardas4730      Pavarde4730     3.48
Vardas4732      Pavarde4732     4.96
Vardas4733      Pavarde4733     3.48
Vardas4735      Pavarde4735     3.48
Vardas4737      Pavarde4737     3.92
Vardas4742      Pavarde4742     4.16
Vardas4751      Pavarde4751     3.36
Vardas4756      Pavarde4756     2.96
Vardas4759      Pavarde4759     3.48
Vardas4763      Pavarde4763     4.32
Vardas4764      Pavarde4764     4.44
Vardas4765      Pavarde4765     3.72
Vardas4774      Pavarde4774     4.12
Vardas4778      Pavarde4778     3.08
Vardas4780      Pavarde4780     4.96
Vardas4781      Pavarde4781     3.64
Vardas4783      Pavarde4783     2.52
Vardas4784      Pavarde4784     3.64
Vardas4785      Pavarde4785     2.68
Vardas4789      Pavarde4789     3.68
Vardas4799      Pavarde4799     1.88
Vardas4800      Pavarde4800     2.80
Vardas4801      Pavarde4801     4.68
Vardas4802      Pavarde4802     4.28
Vardas4807      Pavarde4807     3.76
Vardas4809      Pavarde4809     2.44
Vardas4813      Pavarde4813     4.16
Vardas4814      Pavarde4814     4.40
Vardas4817      Pavarde4817     3.48
Vardas4819      Pavarde4819     3.84
Vardas4820      Pavarde4820     3.68
Vardas4821      Pavarde4821     3.68
Vardas4822      Pavarde4822     4.36
Vardas4825      Pavarde4825     4.48
Vardas4826      Pavarde4826     3.64
Vardas4828      Pavarde4828     3.60
Vardas4829      Pavarde4829     4.92
Vardas4830      Pavarde4830     4.08
Vardas4835      Pavarde4835     2.68
Vardas4841      Pavarde4841     4.04
Vardas4844      Pavarde4844     4.04
Vardas4848      Pavarde4848     3.20
Vardas4850      Pavarde4850     3.92
Vardas4852      Pavarde4852     4.00
Vardas4853      Pavarde4853     4.44
Vardas4854      Pavarde4854     2.84
Vardas4856      Pavarde4856     4.96
Vardas4862      Pavarde4862     4.40
Vardas4864      Pavarde4864     2.92
Vardas4872      Pavarde4872     3.00
Vardas4874      Pavarde4874     3.92
Vardas4875      Pavarde4875     4.96
Vardas4876      Pavarde4876     4.72
Vardas4878      Pavarde4878     3.48
Vardas4880      Pavarde4880     3.68
Vardas4884      Pavarde4884     2.88
Vardas4886      Pavarde4886     2.12
Vardas4887      Pavarde4887     2.64
Vardas4902      Pavarde4902     2.44
Vardas4903      Pavarde4903     3.84
Vardas4906      Pavarde4906     2.72
Vardas4907      Pavarde4907     3.60
Vardas4908      Pavarde4908     3.52
Vardas4912      Pavarde4912     4.52
Vardas4914      Pavarde4914     2.44
Vardas4915      Pavarde4915     4.76
Vardas4916      Pavarde4916     4.96
Vardas4918      Pavarde4918     3.00
Vardas4920      Pavarde4920     4.44
Vardas4923      Pavarde4923     2.88
Vardas4924      Pavarde4924     4.08
Vardas4926      Pavarde4926     2.68
Vardas4927      Pavarde4927     4.80
Vardas4929      Pavarde4929     3.56
Vardas4931      Pavarde4931     3.48
Vardas4932      Pavarde4932     2.88
Vardas4933      Pavarde4933     4.88
Vardas4934      Pavarde4934     3.68
Vardas4937      Pavarde4937     2.80
Vardas4938      Pavarde4938     4.00
Vardas4939      Pavarde4939     4.44
Vardas4941      Pavarde4941     3.76
Vardas4943      Pavarde4943     3.44
Vardas4944      Pavarde4944     2.68
Vardas4945      Pavarde4945     4.72
Vardas4948      Pavarde4948     2.44
Vardas4950      Pavarde4950     3.16
Vardas4956      Pavarde4956     2.12
Vardas4957      Pavarde4957     3.24
Vardas4960      Pavarde4960     4.72
Vardas4964      Pavarde4964     3.44
Vardas4965      Pavarde4965     3.00
Vardas4966      Pavarde4966     3.28
Vardas4967      Pavarde4967     3.32
Vardas4969      Pavarde4969     4.80
Vardas4970      Pavarde4970     4.64
Vardas4972      Pavarde4972     2.68
Vardas4976      Pavarde4976     3.84
Vardas4978      Pavarde4978     4.40
Vardas4980      Pavarde4980     3.12
Vardas4989      Pavarde4989     4.64
Vardas4990      Pavarde4990     4.16
Vardas4991      Pavarde4991     2.28
Vardas4992      Pavarde4992     3.16
Vardas4994      Pavarde4994     3.80
Vardas4996      Pavarde4996     4.16
Vardas4997      Pavarde4997     4.32
Vardas5000      Pavarde5000     2.44
Vardas5002      Pavarde5002     3.72
Vardas5007      Pavarde5007     2.32
Vardas5008      Pavarde5008     4.24
Vardas5009      Pavarde5009     3.84
Vardas5018      Pavarde5018     4.24
Vardas5021      Pavarde5021     3.20
Vardas5022      Pavarde5022     3.44
Vardas5024      Pavarde5024     4.84
Vardas5034      Pavarde5034     2.84
Vardas5035      Pavarde5035     3.76
Vardas5036      Pavarde5036     3.52
Vardas5038      Pavarde5038     4.88
Vardas5040      Pavarde5040     3.28
Vardas5041      Pavarde5041     3.80
Vardas5045      Pavarde5045     4.88
Vardas5046      Pavarde5046     4.72
Vardas5047      Pavarde5047     3.64
Vardas5049      Pavarde5049     4.80
Vardas5050      Pavarde5050     4.60
Vardas5052      Pavarde5052     4.48
Vardas5054      Pavarde5054     4.16
Vardas5055      Pavarde5055     4.84
Vardas5060      Pavarde5060     4.92
Vardas5061      Pavarde5061     2.92
Vardas5063      Pavarde5063     2.52
Vardas5067      Pavarde5067     2.92
Vardas5076      Pavarde5076     3.72
Vardas5078      Pavarde5078     3.48
Vardas5079      Pavarde5079     3.12
Vardas5081      Pavarde5081     1.56
Vardas5082      Pavarde5082     4.68
Vardas5083      Pavarde5083     2.88
Vardas5084      Pavarde5084     3.76
Vardas5087      Pavarde5087     4.56
Vardas5093      Pavarde5093     3.56
Vardas5096      Pavarde5096     2.12
Vardas5100      Pavarde5100     4.60
Vardas5108      Pavarde5108     4.56
Vardas5109      Pavarde5109     3.40
Vardas5112      Pavarde5112     2.44
Vardas5113      Pavarde5113     4.24
Vardas5115      Pavarde5115     4.32
Vardas5122      Pavarde5122     3.68
Vardas5124      Pavarde5124     3.52
Vardas5125      Pavarde5125     4.92
Vardas5127      Pavarde5127     2.24
Vardas5128      Pavarde5128     4.72
Vardas5129      Pavarde5129     3.20
Vardas5133      Pavarde5133     4.52
Vardas5135      Pavarde5135     4.44
Vardas5137      Pavarde5137     4.00
Vardas5138      Pavarde5138     3.56
Vardas5145      Pavarde5145     3.08
Vardas5146      Pavarde5146     3.80
Vardas5150      Pavarde5150     2.76
Vardas5155      Pavarde5155     2.72
Vardas5158      Pavarde5158     3.60
Vardas5161      Pavarde5161     2.36
Vardas5163      Pavarde5163     4.96
Vardas5165      Pavarde5165     4.80
Vardas5167      Pavarde5167     4.24
Vardas5168      Pavarde5168     3.88
Vardas5170      Pavarde5170     3.44
Vardas5171      Pavarde5171     4.60
Vardas5173      Pavarde5173     2.92
Vardas5174      Pavarde5174     3.88
Vardas5176      Pavarde5176     4.08
Vardas5178      Pavarde5178     4.88
Vardas5179      Pavarde5179     3.96
Vardas5181      Pavarde5181     2.12
Vardas5191      Pavarde5191     3.96
Vardas5192      Pavarde5192     3.04
Vardas5193      Pavarde5193     3.32
Vardas5195      Pavarde5195     4.20
Vardas5196      Pavarde5196     4.92
Vardas5198      Pavarde5198     3.24
Vardas5199      Pavarde5199     2.68
Vardas5200      Pavarde5200     4.64
Vardas5202      Pavarde5202     3.16
Vardas5203      Pavarde5203     3.36
Vardas5205      Pavarde5205     4.28
Vardas5208      Pavarde5208     4.64
Vardas5209      Pavarde5209     2.44
Vardas5214      Pavarde5214     4.16
Vardas5216      Pavarde5216     3.64
Vardas5218      Pavarde5218     3.40
Vardas5221      Pavarde5221     3.00
Vardas5223      Pavarde5223     3.24
Vardas5224      Pavarde5224     3.84
Vardas5227      Pavarde5227     2.24
Vardas5236      Pavarde5236     4.52
Vardas5237      Pavarde5237     3.16
Vardas5242      Pavarde5242     3.08
Vardas5243      Pavarde5243     4.56
Vardas5245      Pavarde5245     2.44
Vardas5248      Pavarde5248     1.92
Vardas5252      Pavarde5252     2.68
Vardas5254      Pavarde5254     4.40
Vardas5258      Pavarde5258     3.84
Vardas5260      Pavarde5260     3.56
Vardas5262      Pavarde5262     3.52
Vardas5263      Pavarde5263     4.44
Vardas5264      Pavarde5264     4.32
Vardas5267      Pavarde5267     4.84
Vardas5269      Pavarde5269     4.24
Vardas5271      Pavarde5271     3.00
Vardas5272      Pavarde5272     3.96
Vardas5278      Pavarde5278     3.64
Vardas5279      Pavarde5279     4.84
Vardas5280      Pavarde5280     4.12
Vardas5281      Pavarde5281     1.88
Vardas5284      Pavarde5284     3.72
Vardas5285      Pavarde5285     3.00
Vardas5286      Pavarde5286     3.76
Vardas5290      Pavarde5290     4.92
Vardas5291      Pavarde5291     3.92
Vardas5293      Pavarde5293     2.20
Vardas5297      Pavarde5297     3.80
Vardas5299      Pavarde5299     4.20
Vardas5301      Pavarde5301     4.80
Vardas5305      Pavarde5305     4.12
Vardas5307      Pavarde5307     2.60
Vardas5312      Pavarde5312     3.76
Vardas5313      Pavarde5313     2.72
Vardas5315      Pavarde5315     4.40
Vardas5316      Pavarde5316     4.08
Vardas5318      Pavarde5318     3.44
Vardas5320      Pavarde5320     4.52
Vardas5321      Pavarde5321     3.68
Vardas5324      Pavarde5324     4.48
Vardas5327      Pavarde5327     4.20
Vardas5328      Pavarde5328     4.32
Vardas5329      Pavarde5329     2.84
Vardas5330      Pavarde5330     3.44
Vardas5331      Pavarde5331     4.68
Vardas5336      Pavarde5336     4.12
Vardas5344      Pavarde5344     4.48
Vardas5345      Pavarde5345     3.04
Vardas5346      Pavarde5346     3.72
Vardas5348      Pavarde5348     4.52
Vardas5349      Pavarde5349     3.96
Vardas5351      Pavarde5351     2.92
Vardas5355      Pavarde5355     3.96
Vardas5356      Pavarde5356     3.68
Vardas5357      Pavarde5357     3.12
Vardas5358      Pavarde5358     4.52
Vardas5360      Pavarde5360     4.88
Vardas5362      Pavarde5362     3.92
Vardas5363      Pavarde5363     2.92
Vardas5366      Pavarde5366     2.92
Vardas5367      Pavarde5367     3.52
Vardas5369      Pavarde5369     3.92
Vardas5370      Pavarde5370     2.68
Vardas5374      Pavarde5374     3.12
Vardas5376      Pavarde5376     3.36
Vardas5378      Pavarde5378     4.36
Vardas5379      Pavarde5379     4.80
Vardas5381      Pavarde5381     2.92
Vardas5383      Pavarde5383     4.76
Vardas5388      Pavarde5388     3.76
Vardas5389      Pavarde5389     3.16
Vardas5391      Pavarde5391     3.20
Vardas5393      Pavarde5393     3.44
Vardas5394      Pavarde5394     2.60
Vardas5395      Pavarde5395     3.32
Vardas5399      Pavarde5399     3.64
Vardas5402      Pavarde5402     3.88
Vardas5403      Pavarde5403     2.68
Vardas5405      Pavarde5405     3.48
Vardas5408      Pavarde5408     3.04
Vardas5409      Pavarde5409     4.84
Vardas5410      Pavarde5410     4.72
Vardas5411      Pavarde5411     2.36
Vardas5412      Pavarde5412     2.44
Vardas5414      Pavarde5414     3.08
Vardas5415      Pavarde5415     2.84
Vardas5421      Pavarde5421     4.64
Vardas5423      Pavarde5423     4.64
Vardas5425      Pavarde5425     4.08
Vardas5427      Pavarde5427     3.48
Vardas5428      Pavarde5428     4.56
Vardas5429      Pavarde5429     3.96
Vardas5430      Pavarde5430     2.96
Vardas5432      Pavarde5432     4.56
Vardas5433      Pavarde5433     2.28
Vardas5434      Pavarde5434     4.64
Vardas5435      Pavarde5435     2.52
Vardas5439      Pavarde5439     3.16
Vardas5441      Pavarde5441     4.88
Vardas5444      Pavarde5444     3.52
Vardas5446      Pavarde5446     4.48
Vardas5447      Pavarde5447     3.28
Vardas5451      Pavarde5451     4.68
Vardas5453      Pavarde5453     2.36
Vardas5454      Pavarde5454     3.88
Vardas5458      Pavarde5458     3.92
Vardas5459      Pavarde5459     3.92
Vardas5460      Pavarde5460     2.76
Vardas5461      Pavarde5461     4.88
Vardas5464      Pavarde5464     3.04
