Vardas         Pavarde        Galutinis balas (vid.)
Vardas57729     Pavarde57729    4.76
Vardas57732     Pavarde57732    3.28
Vardas57739     Pavarde57739    4.80
Vardas57741     Pavarde57741    4.68
Vardas57745     Pavarde57745    3.68
Vardas57746     Pavarde57746    2.76
Vardas57748     Pavarde57748    2.20
Vardas57749     Pavarde57749    3.12
Vardas57755     Pavarde57755    4.20
Vardas57756     Pavarde57756    4.04
Vardas57757     Pavarde57757    3.60
Vardas57758     Pavarde57758    4.76
Vardas57759     Pavarde57759    1.56
Vardas57760     Pavarde57760    2.84
Vardas57765     Pavarde57765    4.76
Vardas57768     Pavarde57768    4.00
Vardas57769     Pavarde57769    3.84
Vardas57772     Pavarde57772    3.32
Vardas57775     Pavarde57775    4.68
Vardas57776     Pavarde57776    2.92
Vardas57778     Pavarde57778    4.24
Vardas57779     Pavarde57779    3.56
Vardas57780     Pavarde57780    3.92
Vardas57785     Pavarde57785    3.00
Vardas57789     Pavarde57789    1.88
Vardas57792     Pavarde57792    3.44
Vardas57794     Pavarde57794    2.52
Vardas57796     Pavarde57796    4.68
Vardas57799     Pavarde57799    4.72
Vardas57802     Pavarde57802    4.04
Vardas57806     Pavarde57806    4.32
Vardas57807     Pavarde57807    4.36
Vardas57808     Pavarde57808    2.84
Vardas57809     Pavarde57809    4.52
Vardas57810     Pavarde57810    2.28
Vardas57813     Pavarde57813    4.24
Vardas57817     Pavarde57817    3.16
Vardas57819     Pavarde57819    4.20
Vardas57823     Pavarde57823    2.12
Vardas57824     Pavarde57824    3.00
Vardas57825     Pavarde57825    2.96
Vardas57826     Pavarde57826    4.60
Vardas57827     Pavarde57827    4.52
Vardas57831     Pavarde57831    3.72
Vardas57836     Pavarde57836    2.76
Vardas57837     Pavarde57837    3.16
Vardas57838     Pavarde57838    4.68
Vardas57839     Pavarde57839    4.56
Vardas57840     Pavarde57840    3.64
Vardas57841     Pavarde57841    2.56
Vardas57843     Pavarde57843    3.40
Vardas57845     Pavarde57845    3.36
Vardas57847     Pavarde57847    4.36
Vardas57848     Pavarde57848    3.48
Vardas57850     Pavarde57850    3.60
Vardas57853     Pavarde57853    2.60
Vardas57854     Pavarde57854    3.92
Vardas57858     Pavarde57858    2.76
Vardas57860     Pavarde57860    4.32
Vardas57862     Pavarde57862    2.84
Vardas57864     Pavarde57864    2.44
Vardas57870     Pavarde57870    4.36
Vardas57871     Pavarde57871    4.56
Vardas57875     Pavarde57875    3.60
Vardas57878     Pavarde57878    3.96
Vardas57880     Pavarde57880    1.88
Vardas57881     Pavarde57881    3.76
Vardas57884     Pavarde57884    3.64
Vardas57885     Pavarde57885    3.92
Vardas57893     Pavarde57893    3.12
Vardas57894     Pavarde57894    4.48
Vardas57896     Pavarde57896    4.28
Vardas57900     Pavarde57900    3.80
Vardas57901     Pavarde57901    4.84
Vardas57904     Pavarde57904    3.12
Vardas57905     Pavarde57905    3.16
Vardas57906     Pavarde57906    2.92
Vardas57908     Pavarde57908    4.96
Vardas57911     Pavarde57911    3.92
Vardas57912     Pavarde57912    4.72
Vardas57917     Pavarde57917    4.20
Vardas57918     Pavarde57918    3.16
Vardas57921     Pavarde57921    4.08
Vardas57932     Pavarde57932    2.68
Vardas57933     Pavarde57933    4.72
Vardas57934     Pavarde57934    3.52
Vardas57937     Pavarde57937    4.68
Vardas57938     Pavarde57938    3.52
Vardas57941     Pavarde57941    4.28
Vardas57942     Pavarde57942    4.28
Vardas57943     Pavarde57943    4.00
Vardas57944     Pavarde57944    3.28
Vardas57946     Pavarde57946    3.52
Vardas57947     Pavarde57947    4.80
Vardas57949     Pavarde57949    3.12
Vardas57953     Pavarde57953    4.56
Vardas57954     Pavarde57954    3.52
Vardas57956     Pavarde57956    2.24
Vardas57957     Pavarde57957    2.12
Vardas57960     Pavarde57960    2.20
Vardas57961     Pavarde57961    4.64
Vardas57965     Pavarde57965    4.60
Vardas57966     Pavarde57966    4.56
Vardas57969     Pavarde57969    3.60
Vardas57971     Pavarde57971    4.96
Vardas57972     Pavarde57972    4.68
Vardas57973     Pavarde57973    4.60
Vardas57974     Pavarde57974    4.24
Vardas57981     Pavarde57981    3.20
Vardas57982     Pavarde57982    3.84
Vardas57989     Pavarde57989    2.92
Vardas57991     Pavarde57991    4.48
Vardas57994     Pavarde57994    1.96
Vardas57999     Pavarde57999    3.64
Vardas58002     Pavarde58002    3.28
Vardas58004     Pavarde58004    4.64
Vardas58006     Pavarde58006    3.96
Vardas58009     Pavarde58009    4.08
Vardas58010     Pavarde58010    4.28
Vardas58018     Pavarde58018    3.08
Vardas58019     Pavarde58019    2.92
Vardas58030     Pavarde58030    2.16
Vardas58033     Pavarde58033    2.56
Vardas58035     Pavarde58035    4.80
Vardas58043     Pavarde58043    3.72
Vardas58044     Pavarde58044    4.96
Vardas58045     Pavarde58045    2.28
Vardas58048     Pavarde58048    4.04
Vardas58050     Pavarde58050    4.72
Vardas58052     Pavarde58052    4.76
Vardas58054     Pavarde58054    2.88
Vardas58057     Pavarde58057    3.64
Vardas58058     Pavarde58058    3.40
Vardas58060     Pavarde58060    3.60
Vardas58062     Pavarde58062    4.44
Vardas58067     Pavarde58067    4.28
Vardas58069     Pavarde58069    4.48
Vardas58072     Pavarde58072    2.96
Vardas58080     Pavarde58080    4.20
Vardas58081     Pavarde58081    3.96
Vardas58085     Pavarde58085    2.52
Vardas58088     Pavarde58088    4.44
Vardas58089     Pavarde58089    4.16
Vardas58091     Pavarde58091    3.52
Vardas58092     Pavarde58092    4.32
Vardas58097     Pavarde58097    2.92
Vardas58102     Pavarde58102    3.68
Vardas58104     Pavarde58104    3.76
Vardas58106     Pavarde58106    3.84
Vardas58108     Pavarde58108    3.28
Vardas58109     Pavarde58109    3.28
Vardas58110     Pavarde58110    4.68
Vardas58113     Pavarde58113    3.36
Vardas58114     Pavarde58114    3.40
Vardas58121     Pavarde58121    4.84
Vardas58122     Pavarde58122    2.92
Vardas58124     Pavarde58124    3.48
Vardas58125     Pavarde58125    4.28
Vardas58127     Pavarde58127    3.68
Vardas58128     Pavarde58128    4.08
Vardas58130     Pavarde58130    3.12
Vardas58131     Pavarde58131    2.52
Vardas58133     Pavarde58133    3.52
Vardas58137     Pavarde58137    3.40
Vardas58138     Pavarde58138    3.80
Vardas58140     Pavarde58140    4.36
Vardas58141     Pavarde58141    4.52
Vardas58142     Pavarde58142    4.72
Vardas58147     Pavarde58147    4.76
Vardas58150     Pavarde58150    2.96
Vardas58153     Pavarde58153    3.56
Vardas58156     Pavarde58156    4.88
Vardas58157     Pavarde58157    4.88
Vardas58160     Pavarde58160    2.12
Vardas58161     Pavarde58161    4.80
Vardas58164     Pavarde58164    3.16
Vardas58165     Pavarde58165    3.08
Vardas58167     Pavarde58167    3.04
Vardas58168     Pavarde58168    4.72
Vardas58169     Pavarde58169    4.44
Vardas58170     Pavarde58170    3.68
Vardas58173     Pavarde58173    4.60
Vardas58176     Pavarde58176    3.44
Vardas58178     Pavarde58178    4.16
Vardas58179     Pavarde58179    3.64
Vardas58180     Pavarde58180    4.84
Vardas58181     Pavarde58181    3.92
Vardas58184     Pavarde58184    2.84
Vardas58186     Pavarde58186    3.00
Vardas58189     Pavarde58189    3.00
Vardas58192     Pavarde58192    3.36
Vardas58193     Pavarde58193    3.76
Vardas58194     Pavarde58194    3.24
Vardas58195     Pavarde58195    2.36
Vardas58196     Pavarde58196    2.20
Vardas58197     Pavarde58197    2.44
Vardas58199     Pavarde58199    3.48
Vardas58200     Pavarde58200    4.72
Vardas58203     Pavarde58203    2.20
Vardas58204     Pavarde58204    4.28
Vardas58210     Pavarde58210    4.56
Vardas58211     Pavarde58211    2.56
Vardas58212     Pavarde58212    4.36
Vardas58214     Pavarde58214    3.52
Vardas58219     Pavarde58219    3.60
Vardas58220     Pavarde58220    4.80
Vardas58221     Pavarde58221    3.04
Vardas58222     Pavarde58222    2.76
Vardas58227     Pavarde58227    3.28
Vardas58234     Pavarde58234    3.00
Vardas58240     Pavarde58240    3.76
Vardas58243     Pavarde58243    3.20
Vardas58246     Pavarde58246    3.60
Vardas58248     Pavarde58248    2.04
Vardas58249     Pavarde58249    1.80
Vardas58250     Pavarde58250    3.44
Vardas58251     Pavarde58251    4.28
Vardas58256     Pavarde58256    3.60
Vardas58257     Pavarde58257    4.40
Vardas58259     Pavarde58259    4.76
Vardas58260     Pavarde58260    2.52
Vardas58261     Pavarde58261    3.56
Vardas58262     Pavarde58262    4.32
Vardas58264     Pavarde58264    3.08
Vardas58265     Pavarde58265    3.72
Vardas58266     Pavarde58266    3.00
Vardas58268     Pavarde58268    2.88
Vardas58276     Pavarde58276    2.76
Vardas58277     Pavarde58277    3.36
Vardas58281     Pavarde58281    3.44
Vardas58283     Pavarde58283    4.84
Vardas58285     Pavarde58285    4.88
Vardas58289     Pavarde58289    2.88
Vardas58290     Pavarde58290    4.16
Vardas58291     Pavarde58291    2.80
Vardas58293     Pavarde58293    4.20
Vardas58297     Pavarde58297    4.12
Vardas58301     Pavarde58301    4.68
Vardas58302     Pavarde58302    3.48
Vardas58303     Pavarde58303    4.56
Vardas58307     Pavarde58307    4.32
Vardas58310     Pavarde58310    1.96
Vardas58312     Pavarde58312    4.48
Vardas58313     Pavarde58313    2.88
Vardas58322     Pavarde58322    3.92
Vardas58323     Pavarde58323    3.96
Vardas58324     Pavarde58324    2.64
Vardas58326     Pavarde58326    3.04
Vardas58327     Pavarde58327    3.72
Vardas58331     Pavarde58331    3.28
Vardas58335     Pavarde58335    3.72
Vardas58344     Pavarde58344    2.96
Vardas58346     Pavarde58346    4.24
Vardas58348     Pavarde58348    4.32
Vardas58349     Pavarde58349    3.96
Vardas58356     Pavarde58356    4.32
Vardas58357     Pavarde58357    3.76
Vardas58358     Pavarde58358    4.52
Vardas58360     Pavarde58360    3.96
Vardas58364     Pavarde58364    2.52
Vardas58371     Pavarde58371    3.16
Vardas58373     Pavarde58373    3.20
Vardas58377     Pavarde58377    3.76
Vardas58383     Pavarde58383    4.52
Vardas58391     Pavarde58391    3.96
Vardas58392     Pavarde58392    3.04
Vardas58394     Pavarde58394    3.00
Vardas58398     Pavarde58398    3.96
Vardas58400     Pavarde58400    1.88
Vardas58403     Pavarde58403    3.88
Vardas58404     Pavarde58404    3.48
Vardas58405     Pavarde58405    1.88
Vardas58406     Pavarde58406    3.88
Vardas58408     Pavarde58408    4.52
Vardas58415     Pavarde58415    4.88
Vardas58417     Pavarde58417    4.28
Vardas58420     Pavarde58420    4.44
Vardas58421     Pavarde58421    3.52
Vardas58424     Pavarde58424    3.36
Vardas58425     Pavarde58425    4.16
Vardas58430     Pavarde58430    4.80
Vardas58431     Pavarde58431    1.64
Vardas58433     Pavarde58433    3.32
Vardas58436     Pavarde58436    4.72
Vardas58437     Pavarde58437    3.88
Vardas58439     Pavarde58439    3.16
Vardas58440     Pavarde58440    4.84
Vardas58444     Pavarde58444    2.96
Vardas58446     Pavarde58446    3.40
Vardas58447     Pavarde58447    3.32
Vardas58450     Pavarde58450    4.48
Vardas58455     Pavarde58455    3.04
Vardas58459     Pavarde58459    4.20
Vardas58461     Pavarde58461    3.60
Vardas58462     Pavarde58462    2.84
Vardas58464     Pavarde58464    4.84
Vardas58465     Pavarde58465    4.28
Vardas58470     Pavarde58470    4.44
Vardas58475     Pavarde58475    4.80
Vardas58477     Pavarde58477    2.36
Vardas58478     Pavarde58478    4.32
Vardas58479     Pavarde58479    4.28
Vardas58481     Pavarde58481    3.16
Vardas58485     Pavarde58485    3.32
Vardas58486     Pavarde58486    4.44
Vardas58487     Pavarde58487    3.40
Vardas58489     Pavarde58489    4.60
Vardas58490     Pavarde58490    4.96
Vardas58492     Pavarde58492    4.84
Vardas58494     Pavarde58494    2.36
Vardas58497     Pavarde58497    3.88
Vardas58499     Pavarde58499    4.52
Vardas58500     Pavarde58500    4.40
Vardas58501     Pavarde58501    2.28
Vardas58505     Pavarde58505    2.68
Vardas58507     Pavarde58507    2.72
Vardas58510     Pavarde58510    4.44
Vardas58513     Pavarde58513    4.16
Vardas58516     Pavarde58516    4.88
Vardas58519     Pavarde58519    4.76
Vardas58524     Pavarde58524    2.88
Vardas58527     Pavarde58527    4.60
Vardas58534     Pavarde58534    2.44
Vardas58535     Pavarde58535    4.40
Vardas58538     Pavarde58538    4.28
Vardas58539     Pavarde58539    2.44
Vardas58540     Pavarde58540    4.80
Vardas58545     Pavarde58545    4.52
Vardas58546     Pavarde58546    4.44
Vardas58547     Pavarde58547    3.44
Vardas58548     Pavarde58548    3.92
Vardas58551     Pavarde58551    4.64
Vardas58554     Pavarde58554    3.84
Vardas58556     Pavarde58556    3.52
Vardas58558     Pavarde58558    4.36
Vardas58560     Pavarde58560    3.32
Vardas58562     Pavarde58562    4.76
Vardas58565     Pavarde58565    4.44
Vardas58566     Pavarde58566    4.92
Vardas58567     Pavarde58567    3.56
Vardas58568     Pavarde58568    3.36
Vardas58569     Pavarde58569    3.44
Vardas58572     Pavarde58572    2.60
Vardas58573     Pavarde58573    3.24
Vardas58574     Pavarde58574    4.92
Vardas58576     Pavarde58576    4.80
Vardas58577     Pavarde58577    2.68
Vardas58578     Pavarde58578    4.80
Vardas58579     Pavarde58579    4.16
Vardas58580     Pavarde58580    4.20
Vardas58581     Pavarde58581    3.92
Vardas58584     Pavarde58584    4.16
Vardas58585     Pavarde58585    2.28
Vardas58586     Pavarde58586    4.96
Vardas58589     Pavarde58589    4.80
Vardas58590     Pavarde58590    2.04
Vardas58594     Pavarde58594    4.00
Vardas58597     Pavarde58597    2.92
Vardas58598     Pavarde58598    4.84
Vardas58599     Pavarde58599    3.48
Vardas58601     Pavarde58601    4.92
Vardas58603     Pavarde58603    2.52
Vardas58606     Pavarde58606    3.00
Vardas58607     Pavarde58607    3.76
Vardas58608     Pavarde58608    3.56
Vardas58612     Pavarde58612    4.96
Vardas58613     Pavarde58613    4.84
Vardas58614     Pavarde58614    4.24
Vardas58617     Pavarde58617    3.76
Vardas58619     Pavarde58619    2.80
Vardas58620     Pavarde58620    3.04
Vardas58621     Pavarde58621    3.40
Vardas58622     Pavarde58622    4.04
Vardas58624     Pavarde58624    2.96
Vardas58628     Pavarde58628    4.12
Vardas58629     Pavarde58629    2.84
Vardas58630     Pavarde58630    3.32
Vardas58631     Pavarde58631    2.96
Vardas58633     Pavarde58633    4.24
Vardas58635     Pavarde58635    4.60
Vardas58637     Pavarde58637    2.92
Vardas58642     Pavarde58642    3.88
Vardas58644     Pavarde58644    3.12
Vardas58645     Pavarde58645    2.96
Vardas58647     Pavarde58647    4.92
Vardas58648     Pavarde58648    3.12
Vardas58649     Pavarde58649    3.68
Vardas58655     Pavarde58655    4.52
Vardas58657     Pavarde58657    4.32
Vardas58668     Pavarde58668    2.52
Vardas58673     Pavarde58673    2.36
Vardas58680     Pavarde58680    2.48
Vardas58686     Pavarde58686    3.64
Vardas58687     Pavarde58687    4.52
Vardas58689     Pavarde58689    4.28
Vardas58691     Pavarde58691    3.20
Vardas58695     Pavarde58695    4.64
Vardas58696     Pavarde58696    4.88
Vardas58697     Pavarde58697    4.80
Vardas58699     Pavarde58699    4.28
Vardas58700     Pavarde58700    4.16
Vardas58704     Pavarde58704    3.44
Vardas58706     Pavarde58706    3.96
Vardas58713     Pavarde58713    3.64
Vardas58716     Pavarde58716    2.80
Vardas58718     Pavarde58718    3.08
Vardas58719     Pavarde58719    4.88
Vardas58721     Pavarde58721    3.92
Vardas58722     Pavarde58722    3.24
Vardas58726     Pavarde58726    4.56
Vardas58727     Pavarde58727    4.00
Vardas58729     Pavarde58729    3.88
Vardas58734     Pavarde58734    4.04
Vardas58737     Pavarde58737    3.28
Vardas58738     Pavarde58738    3.52
Vardas58743     Pavarde58743    3.76
Vardas58748     Pavarde58748    4.60
Vardas58750     Pavarde58750    4.76
Vardas58751     Pavarde58751    2.96
Vardas58754     Pavarde58754    2.28
Vardas58758     Pavarde58758    4.36
Vardas58759     Pavarde58759    2.92
Vardas58764     Pavarde58764    2.92
Vardas58765     Pavarde58765    4.36
Vardas58767     Pavarde58767    2.68
Vardas58777     Pavarde58777    3.68
Vardas58781     Pavarde58781    3.08
Vardas58783     Pavarde58783    3.08
Vardas58788     Pavarde58788    3.52
Vardas58790     Pavarde58790    4.64
Vardas58791     Pavarde58791    3.96
Vardas58796     Pavarde58796    2.04
Vardas58797     Pavarde58797    4.48
Vardas58800     Pavarde58800    4.36
Vardas58803     Pavarde58803    4.12
Vardas58805     Pavarde58805    2.44
Vardas58807     Pavarde58807    2.36
Vardas58808     Pavarde58808    3.72
Vardas58810     Pavarde58810    3.96
Vardas58812     Pavarde58812    2.68
Vardas58814     Pavarde58814    4.92
Vardas58815     Pavarde58815    4.92
Vardas58817     Pavarde58817    3.36
Vardas58818     Pavarde58818    4.08
Vardas58820     Pavarde58820    2.92
Vardas58823     Pavarde58823    2.84
Vardas58827     Pavarde58827    3.04
Vardas58830     Pavarde58830    4.92
Vardas58832     Pavarde58832    2.52
Vardas58835     Pavarde58835    3.00
Vardas58839     Pavarde58839    4.80
Vardas58840     Pavarde58840    3.52
Vardas58841     Pavarde58841    3.40
Vardas58843     Pavarde58843    3.76
Vardas58846     Pavarde58846    2.84
Vardas58847     Pavarde58847    4.68
Vardas58849     Pavarde58849    4.80
Vardas58852     Pavarde58852    4.28
Vardas58854     Pavarde58854    4.52
Vardas58855     Pavarde58855    4.32
Vardas58857     Pavarde58857    2.28
Vardas58858     Pavarde58858    4.12
Vardas58859     Pavarde58859    3.24
Vardas58860     Pavarde58860    3.40
Vardas58863     Pavarde58863    3.12
Vardas58864     Pavarde58864    2.68
Vardas58866     Pavarde58866    4.80
Vardas58868     Pavarde58868    2.84
Vardas58869     Pavarde58869    4.72
Vardas58873     Pavarde58873    4.52
Vardas58876     Pavarde58876    3.84
Vardas58878     Pavarde58878    4.52
Vardas58879     Pavarde58879    2.68
Vardas58880     Pavarde58880    2.44
Vardas58883     Pavarde58883    4.80
Vardas58893     Pavarde58893    4.40
Vardas58895     Pavarde58895    4.16
Vardas58896     Pavarde58896    3.96
Vardas58897     Pavarde58897    3.12
Vardas58901     Pavarde58901    3.44
Vardas58910     Pavarde58910    4.20
Vardas58912     Pavarde58912    3.48
Vardas58913     Pavarde58913    4.08
Vardas58914     Pavarde58914    3.56
Vardas58916     Pavarde58916    3.36
Vardas58917     Pavarde58917    2.92
Vardas58918     Pavarde58918    3.28
Vardas58920     Pavarde58920    3.36
Vardas58922     Pavarde58922    2.76
Vardas58923     Pavarde58923    3.80
Vardas58932     Pavarde58932    3.44
Vardas58934     Pavarde58934    2.68
Vardas58935     Pavarde58935    3.52
Vardas58937     Pavarde58937    3.80
Vardas58938     Pavarde58938    4.36
Vardas58940     Pavarde58940    4.96
Vardas58944     Pavarde58944    3.92
Vardas58947     Pavarde58947    3.40
Vardas58950     Pavarde58950    3.24
Vardas58951     Pavarde58951    3.80
Vardas58952     Pavarde58952    4.56
Vardas58954     Pavarde58954    2.92
Vardas58956     Pavarde58956    3.44
Vardas58959     Pavarde58959    2.52
Vardas58960     Pavarde58960    4.00
Vardas58964     Pavarde58964    3.32
Vardas58968     Pavarde58968    1.96
Vardas58970     Pavarde58970    3.88
Vardas58971     Pavarde58971    2.24
Vardas58972     Pavarde58972    4.64
Vardas58981     Pavarde58981    4.92
Vardas58983     Pavarde58983    2.84
Vardas58985     Pavarde58985    2.88
Vardas58988     Pavarde58988    2.84
Vardas58991     Pavarde58991    4.20
Vardas58994     Pavarde58994    3.04
Vardas58996     Pavarde58996    4.44
Vardas58998     Pavarde58998    1.64
Vardas59003     Pavarde59003    4.80
Vardas59004     Pavarde59004    3.60
Vardas59005     Pavarde59005    3.76
Vardas59011     Pavarde59011    3.80
Vardas59015     Pavarde59015    3.08
Vardas59020     Pavarde59020    4.04
Vardas59021     Pavarde59021    4.56
Vardas59022     Pavarde59022    3.32
Vardas59023     Pavarde59023    3.56
Vardas59025     Pavarde59025    3.44
Vardas59026     Pavarde59026    4.44
Vardas59029     Pavarde59029    4.12
Vardas59030     Pavarde59030    2.44
Vardas59031     Pavarde59031    4.60
Vardas59032     Pavarde59032    3.84
Vardas59033     Pavarde59033    4.96
Vardas59034     Pavarde59034    2.12
Vardas59035     Pavarde59035    2.28
Vardas59037     Pavarde59037    4.92
Vardas59040     Pavarde59040    4.84
Vardas59045     Pavarde59045    2.28
Vardas59048     Pavarde59048    3.52
Vardas59055     Pavarde59055    4.96
Vardas59056     Pavarde59056    4.00
Vardas59057     Pavarde59057    2.36
Vardas59059     Pavarde59059    4.80
Vardas59063     Pavarde59063    4.16
Vardas59064     Pavarde59064    2.12
Vardas59066     Pavarde59066    3.28
Vardas59070     Pavarde59070    3.88
Vardas59071     Pavarde59071    2.28
Vardas59073     Pavarde59073    2.60
Vardas59074     Pavarde59074    4.76
Vardas59076     Pavarde59076    4.28
Vardas59078     Pavarde59078    4.48
Vardas59084     Pavarde59084    3.92
Vardas59085     Pavarde59085    2.96
Vardas59086     Pavarde59086    2.84
Vardas59087     Pavarde59087    3.96
Vardas59091     Pavarde59091    4.68
Vardas59092     Pavarde59092    3.00
Vardas59094     Pavarde59094    4.44
Vardas59097     Pavarde59097    1.84
Vardas59099     Pavarde59099    3.44
Vardas59101     Pavarde59101    3.44
Vardas59102     Pavarde59102    3.80
Vardas59104     Pavarde59104    3.88
Vardas59106     Pavarde59106    2.28
Vardas59107     Pavarde59107    3.28
Vardas59108     Pavarde59108    4.04
Vardas59111     Pavarde59111    4.16
Vardas59112     Pavarde59112    3.68
Vardas59116     Pavarde59116    2.32
Vardas59118     Pavarde59118    4.36
Vardas59121     Pavarde59121    1.24
Vardas59123     Pavarde59123    2.56
Vardas59128     Pavarde59128    4.52
Vardas59133     Pavarde59133    3.16
Vardas59135     Pavarde59135    3.32
Vardas59136     Pavarde59136    4.64
Vardas59138     Pavarde59138    3.92
Vardas59139     Pavarde59139    3.48
Vardas59142     Pavarde59142    1.72
Vardas59143     Pavarde59143    3.44
Vardas59146     Pavarde59146    2.76
Vardas59148     Pavarde59148    4.28
Vardas59149     Pavarde59149    4.32
Vardas59150     Pavarde59150    3.40
Vardas59153     Pavarde59153    4.72
Vardas59154     Pavarde59154    4.48
Vardas59156     Pavarde59156    2.80
Vardas59157     Pavarde59157    3.40
Vardas59162     Pavarde59162    2.24
Vardas59163     Pavarde59163    2.80
Vardas59166     Pavarde59166    3.32
Vardas59167     Pavarde59167    3.08
Vardas59169     Pavarde59169    4.80
Vardas59170     Pavarde59170    3.96
Vardas59171     Pavarde59171    2.84
Vardas59174     Pavarde59174    4.60
Vardas59175     Pavarde59175    4.04
Vardas59180     Pavarde59180    4.88
Vardas59182     Pavarde59182    4.76
Vardas59189     Pavarde59189    4.36
Vardas59190     Pavarde59190    3.20
Vardas59191     Pavarde59191    4.84
Vardas59195     Pavarde59195    2.76
Vardas59198     Pavarde59198    2.84
Vardas59199     Pavarde59199    4.56
Vardas59202     Pavarde59202    3.00
Vardas59203     Pavarde59203    4.68
Vardas59204     Pavarde59204    2.20
Vardas59206     Pavarde59206    3.76
Vardas59207     Pavarde59207    3.24
Vardas59209     Pavarde59209    3.84
Vardas59212     Pavarde59212    4.36
Vardas59213     Pavarde59213    4.28
Vardas59215     Pavarde59215    3.68
Vardas59219     Pavarde59219    3.76
Vardas59223     Pavarde59223    4.44
Vardas59227     Pavarde59227    4.84
Vardas59228     Pavarde59228    3.68
Vardas59232     Pavarde59232    4.40
Vardas59233     Pavarde59233    4.56
Vardas59237     Pavarde59237    3.60
Vardas59238     Pavarde59238    4.88
Vardas59239     Pavarde59239    3.92
Vardas59240     Pavarde59240    4.08
Vardas59241     Pavarde59241    4.44
Vardas59242     Pavarde59242    3.20
Vardas59243     Pavarde59243    3.52
Vardas59244     Pavarde59244    4.68
Vardas59256     Pavarde59256    4.96
Vardas59259     Pavarde59259    4.40
Vardas59260     Pavarde59260    4.80
Vardas59261     Pavarde59261    4.36
Vardas59263     Pavarde59263    2.68
Vardas59270     Pavarde59270    3.28
Vardas59271     Pavarde59271    4.48
Vardas59273     Pavarde59273    4.32
Vardas59275     Pavarde59275    1.96
Vardas59277     Pavarde59277    3.04
Vardas59282     Pavarde59282    4.64
Vardas59288     Pavarde59288    3.08
Vardas59289     Pavarde59289    2.12
Vardas59290     Pavarde59290    3.24
Vardas59294     Pavarde59294    4.60
Vardas59299     Pavarde59299    3.56
Vardas59308     Pavarde59308    4.08
Vardas59310     Pavarde59310    4.00
Vardas59312     Pavarde59312    3.12
Vardas59317     Pavarde59317    4.28
Vardas59318     Pavarde59318    3.52
Vardas59320     Pavarde59320    4.96
Vardas59326     Pavarde59326    3.00
Vardas59328     Pavarde59328    2.68
Vardas59332     Pavarde59332    4.80
Vardas59333     Pavarde59333    4.12
Vardas59335     Pavarde59335    3.60
Vardas59336     Pavarde59336    4.40
Vardas59338     Pavarde59338    4.20
Vardas59339     Pavarde59339    4.28
Vardas59349     Pavarde59349    2.52
Vardas59352     Pavarde59352    2.44
Vardas59355     Pavarde59355    4.32
Vardas59360     Pavarde59360    4.48
Vardas59361     Pavarde59361    3.24
Vardas59364     Pavarde59364    3.72
Vardas59366     Pavarde59366    4.56
Vardas59369     Pavarde59369    3.64
Vardas59372     Pavarde59372    3.08
Vardas59373     Pavarde59373    3.20
Vardas59374     Pavarde59374    4.72
Vardas59375     Pavarde59375    4.20
Vardas59377     Pavarde59377    3.64
Vardas59379     Pavarde59379    3.56
Vardas59381     Pavarde59381    4.24
Vardas59382     Pavarde59382    3.48
Vardas59385     Pavarde59385    3.28
Vardas59390     Pavarde59390    3.64
Vardas59393     Pavarde59393    4.68
Vardas59399     Pavarde59399    3.72
Vardas59401     Pavarde59401    4.08
Vardas59403     Pavarde59403    1.72
Vardas59406     Pavarde59406    2.96
Vardas59411     Pavarde59411    4.72
Vardas59412     Pavarde59412    3.84
Vardas59415     Pavarde59415    3.68
Vardas59417     Pavarde59417    2.96
Vardas59418     Pavarde59418    4.36
Vardas59420     Pavarde59420    3.32
Vardas59421     Pavarde59421    3.56
Vardas59424     Pavarde59424    2.76
Vardas59426     Pavarde59426    2.92
Vardas59429     Pavarde59429    3.32
Vardas59431     Pavarde59431    3.20
Vardas59432     Pavarde59432    2.60
Vardas59433     Pavarde59433    3.32
Vardas59434     Pavarde59434    3.60
Vardas59436     Pavarde59436    4.68
Vardas59437     Pavarde59437    3.72
Vardas59440     Pavarde59440    3.40
Vardas59441     Pavarde59441    4.80
Vardas59443     Pavarde59443    4.08
Vardas59444     Pavarde59444    3.24
Vardas59447     Pavarde59447    3.80
Vardas59448     Pavarde59448    3.60
Vardas59452     Pavarde59452    3.04
Vardas59456     Pavarde59456    3.96
Vardas59458     Pavarde59458    4.52
Vardas59459     Pavarde59459    3.00
Vardas59465     Pavarde59465    4.96
Vardas59467     Pavarde59467    2.92
Vardas59474     Pavarde59474    3.68
Vardas59475     Pavarde59475    4.92
Vardas59477     Pavarde59477    3.48
Vardas59478     Pavarde59478    2.60
Vardas59481     Pavarde59481    4.64
Vardas59482     Pavarde59482    2.96
Vardas59488     Pavarde59488    3.52
Vardas59489     Pavarde59489    3.96
Vardas59490     Pavarde59490    4.56
Vardas59491     Pavarde59491    4.32
Vardas59495     Pavarde59495    4.12
Vardas59498     Pavarde59498    4.84
Vardas59502     Pavarde59502    3.52
Vardas59503     Pavarde59503    3.76
Vardas59504     Pavarde59504    4.52
Vardas59507     Pavarde59507    4.32
Vardas59510     Pavarde59510    2.76
Vardas59512     Pavarde59512    4.96
Vardas59514     Pavarde59514    3.00
Vardas59515     Pavarde59515    4.68
Vardas59517     Pavarde59517    4.96
Vardas59518     Pavarde59518    4.64
Vardas59520     Pavarde59520    3.28
Vardas59522     Pavarde59522    4.68
