Vardas         Pavarde        Galutinis balas (vid.)
Vardas4798      Pavarde4798     8.12
Vardas4803      Pavarde4803     8.32
Vardas4804      Pavarde4804     6.64
Vardas4805      Pavarde4805     6.76
Vardas4806      Pavarde4806     9.12
Vardas4808      Pavarde4808     5.04
Vardas4810      Pavarde4810     7.40
Vardas4811      Pavarde4811     7.20
Vardas4812      Pavarde4812     5.16
Vardas4815      Pavarde4815     5.40
Vardas4816      Pavarde4816     6.88
Vardas4818      Pavarde4818     7.40
Vardas4823      Pavarde4823     8.16
Vardas4824      Pavarde4824     6.64
Vardas4827      Pavarde4827     6.64
Vardas4831      Pavarde4831     7.28
Vardas4832      Pavarde4832     7.80
Vardas4833      Pavarde4833     5.44
Vardas4834      Pavarde4834     5.68
Vardas4836      Pavarde4836     7.96
Vardas4837      Pavarde4837     7.04
Vardas4838      Pavarde4838     8.64
Vardas4839      Pavarde4839     6.44
Vardas4840      Pavarde4840     5.24
Vardas4842      Pavarde4842     6.12
Vardas4843      Pavarde4843     9.04
Vardas4845      Pavarde4845     8.72
Vardas4846      Pavarde4846     5.60
Vardas4847      Pavarde4847     7.12
Vardas4849      Pavarde4849     5.24
Vardas4851      Pavarde4851     6.68
Vardas4855      Pavarde4855     6.04
Vardas4857      Pavarde4857     8.56
Vardas4858      Pavarde4858     8.08
Vardas4859      Pavarde4859     6.96
Vardas4860      Pavarde4860     7.40
Vardas4861      Pavarde4861     7.24
Vardas4863      Pavarde4863     7.68
Vardas4865      Pavarde4865     6.08
Vardas4866      Pavarde4866     6.20
Vardas4867      Pavarde4867     8.40
Vardas4868      Pavarde4868     5.96
Vardas4869      Pavarde4869     5.36
Vardas4870      Pavarde4870     6.20
Vardas4871      Pavarde4871     5.32
Vardas4873      Pavarde4873     6.84
Vardas4877      Pavarde4877     5.24
Vardas4879      Pavarde4879     6.00
Vardas4881      Pavarde4881     7.68
Vardas4882      Pavarde4882     7.92
Vardas4883      Pavarde4883     6.96
Vardas4885      Pavarde4885     7.84
Vardas4888      Pavarde4888     5.28
Vardas4889      Pavarde4889     5.96
Vardas4890      Pavarde4890     6.48
Vardas4891      Pavarde4891     6.12
Vardas4892      Pavarde4892     7.60
Vardas4893      Pavarde4893     5.72
Vardas4894      Pavarde4894     5.64
Vardas4895      Pavarde4895     7.16
Vardas4896      Pavarde4896     6.56
Vardas4897      Pavarde4897     8.32
Vardas4898      Pavarde4898     5.52
Vardas4899      Pavarde4899     6.12
Vardas4900      Pavarde4900     7.76
Vardas4901      Pavarde4901     5.20
Vardas4904      Pavarde4904     5.56
Vardas4905      Pavarde4905     7.20
Vardas4909      Pavarde4909     5.40
Vardas4910      Pavarde4910     8.64
Vardas4911      Pavarde4911     6.00
Vardas4913      Pavarde4913     8.36
Vardas4917      Pavarde4917     5.04
Vardas4919      Pavarde4919     7.92
Vardas4921      Pavarde4921     8.20
Vardas4922      Pavarde4922     6.88
Vardas4925      Pavarde4925     5.60
Vardas4928      Pavarde4928     8.16
Vardas4930      Pavarde4930     8.64
Vardas4935      Pavarde4935     8.08
Vardas4936      Pavarde4936     6.76
Vardas4940      Pavarde4940     5.64
Vardas4942      Pavarde4942     7.08
Vardas4946      Pavarde4946     8.48
Vardas4947      Pavarde4947     5.64
Vardas4949      Pavarde4949     6.92
Vardas4951      Pavarde4951     7.32
Vardas4952      Pavarde4952     8.72
Vardas4953      Pavarde4953     6.40
Vardas4954      Pavarde4954     5.64
Vardas4955      Pavarde4955     7.00
Vardas4958      Pavarde4958     7.96
Vardas4959      Pavarde4959     6.60
Vardas4961      Pavarde4961     6.92
Vardas4962      Pavarde4962     7.36
Vardas4963      Pavarde4963     5.64
Vardas4968      Pavarde4968     5.44
Vardas4971      Pavarde4971     5.64
Vardas4973      Pavarde4973     5.16
Vardas4974      Pavarde4974     5.20
Vardas4975      Pavarde4975     5.40
Vardas4977      Pavarde4977     5.84
Vardas4979      Pavarde4979     5.00
Vardas4981      Pavarde4981     6.28
Vardas4982      Pavarde4982     6.96
Vardas4983      Pavarde4983     8.24
Vardas4984      Pavarde4984     7.08
Vardas4985      Pavarde4985     6.72
Vardas4986      Pavarde4986     5.08
Vardas4987      Pavarde4987     9.44
Vardas4988      Pavarde4988     5.04
Vardas4993      Pavarde4993     7.48
Vardas4995      Pavarde4995     7.40
Vardas4998      Pavarde4998     5.20
Vardas4999      Pavarde4999     6.84
Vardas5001      Pavarde5001     5.56
Vardas5003      Pavarde5003     8.64
Vardas5004      Pavarde5004     6.84
Vardas5005      Pavarde5005     7.48
Vardas5006      Pavarde5006     8.92
Vardas5010      Pavarde5010     5.28
Vardas5011      Pavarde5011     5.36
Vardas5012      Pavarde5012     6.08
Vardas5013      Pavarde5013     7.84
Vardas5014      Pavarde5014     5.04
Vardas5015      Pavarde5015     7.08
Vardas5016      Pavarde5016     6.36
Vardas5017      Pavarde5017     8.12
Vardas5019      Pavarde5019     7.08
Vardas5020      Pavarde5020     5.64
Vardas5023      Pavarde5023     6.72
Vardas5025      Pavarde5025     7.00
Vardas5026      Pavarde5026     6.36
Vardas5027      Pavarde5027     8.28
Vardas5028      Pavarde5028     5.88
Vardas5029      Pavarde5029     6.80
Vardas5030      Pavarde5030     7.88
Vardas5031      Pavarde5031     6.32
Vardas5032      Pavarde5032     5.88
Vardas5033      Pavarde5033     8.72
Vardas5037      Pavarde5037     5.52
Vardas5039      Pavarde5039     7.08
Vardas5042      Pavarde5042     7.24
Vardas5043      Pavarde5043     6.56
Vardas5044      Pavarde5044     5.32
Vardas5048      Pavarde5048     5.72
Vardas5051      Pavarde5051     7.92
Vardas5053      Pavarde5053     7.28
Vardas5056      Pavarde5056     6.16
Vardas5057      Pavarde5057     6.12
Vardas5058      Pavarde5058     5.08
Vardas5059      Pavarde5059     5.76
Vardas5062      Pavarde5062     7.24
Vardas5064      Pavarde5064     5.80
Vardas5065      Pavarde5065     5.04
Vardas5066      Pavarde5066     6.64
Vardas5068      Pavarde5068     5.76
Vardas5069      Pavarde5069     6.44
Vardas5070      Pavarde5070     5.36
Vardas5071      Pavarde5071     8.40
Vardas5072      Pavarde5072     5.16
Vardas5073      Pavarde5073     6.12
Vardas5074      Pavarde5074     6.24
Vardas5075      Pavarde5075     9.44
Vardas5077      Pavarde5077     7.44
Vardas5080      Pavarde5080     7.00
Vardas5085      Pavarde5085     5.16
Vardas5086      Pavarde5086     8.12
Vardas5088      Pavarde5088     6.36
Vardas5089      Pavarde5089     7.76
Vardas5090      Pavarde5090     7.12
Vardas5091      Pavarde5091     7.04
Vardas5092      Pavarde5092     6.32
Vardas5094      Pavarde5094     6.64
Vardas5095      Pavarde5095     6.76
Vardas5097      Pavarde5097     7.32
Vardas5098      Pavarde5098     5.48
Vardas5099      Pavarde5099     6.04
Vardas5101      Pavarde5101     6.08
Vardas5102      Pavarde5102     7.88
Vardas5103      Pavarde5103     6.04
Vardas5104      Pavarde5104     5.04
Vardas5105      Pavarde5105     5.52
Vardas5106      Pavarde5106     5.32
Vardas5107      Pavarde5107     5.24
Vardas5110      Pavarde5110     6.08
Vardas5111      Pavarde5111     5.40
Vardas5114      Pavarde5114     7.76
Vardas5116      Pavarde5116     6.64
Vardas5117      Pavarde5117     6.48
Vardas5118      Pavarde5118     7.04
Vardas5119      Pavarde5119     6.56
Vardas5120      Pavarde5120     8.00
Vardas5121      Pavarde5121     5.88
Vardas5123      Pavarde5123     7.24
Vardas5126      Pavarde5126     6.68
Vardas5130      Pavarde5130     6.40
Vardas5131      Pavarde5131     6.96
Vardas5132      Pavarde5132     6.84
Vardas5134      Pavarde5134     8.56
Vardas5136      Pavarde5136     6.28
Vardas5139      Pavarde5139     5.60
Vardas5140      Pavarde5140     6.08
Vardas5141      Pavarde5141     5.32
Vardas5142      Pavarde5142     5.08
Vardas5143      Pavarde5143     6.56
Vardas5144      Pavarde5144     5.60
Vardas5147      Pavarde5147     8.40
Vardas5148      Pavarde5148     8.56
Vardas5149      Pavarde5149     6.32
Vardas5151      Pavarde5151     8.80
Vardas5152      Pavarde5152     8.12
Vardas5153      Pavarde5153     7.32
Vardas5154      Pavarde5154     8.36
Vardas5156      Pavarde5156     7.20
Vardas5157      Pavarde5157     6.40
Vardas5159      Pavarde5159     8.04
Vardas5160      Pavarde5160     5.60
Vardas5162      Pavarde5162     6.00
Vardas5164      Pavarde5164     5.64
Vardas5166      Pavarde5166     7.84
Vardas5169      Pavarde5169     6.16
Vardas5172      Pavarde5172     7.76
Vardas5175      Pavarde5175     5.80
Vardas5177      Pavarde5177     8.16
Vardas5180      Pavarde5180     6.08
Vardas5182      Pavarde5182     5.00
Vardas5183      Pavarde5183     8.40
Vardas5184      Pavarde5184     7.84
Vardas5185      Pavarde5185     6.96
Vardas5186      Pavarde5186     5.08
Vardas5187      Pavarde5187     6.00
Vardas5188      Pavarde5188     6.84
Vardas5189      Pavarde5189     7.12
Vardas5190      Pavarde5190     5.68
Vardas5194      Pavarde5194     6.36
Vardas5197      Pavarde5197     5.04
Vardas5201      Pavarde5201     6.80
Vardas5204      Pavarde5204     6.16
Vardas5206      Pavarde5206     8.40
Vardas5207      Pavarde5207     6.76
Vardas5210      Pavarde5210     6.00
Vardas5211      Pavarde5211     7.08
Vardas5212      Pavarde5212     6.64
Vardas5213      Pavarde5213     7.40
Vardas5215      Pavarde5215     7.16
Vardas5217      Pavarde5217     6.16
Vardas5219      Pavarde5219     7.20
Vardas5220      Pavarde5220     5.04
Vardas5222      Pavarde5222     7.72
Vardas5225      Pavarde5225     7.44
Vardas5226      Pavarde5226     5.28
Vardas5228      Pavarde5228     5.08
Vardas5229      Pavarde5229     8.24
Vardas5230      Pavarde5230     6.24
Vardas5231      Pavarde5231     7.96
Vardas5232      Pavarde5232     5.00
Vardas5233      Pavarde5233     7.52
Vardas5234      Pavarde5234     8.00
Vardas5235      Pavarde5235     5.72
Vardas5238      Pavarde5238     6.60
Vardas5239      Pavarde5239     5.96
Vardas5240      Pavarde5240     7.96
Vardas5241      Pavarde5241     5.36
Vardas5244      Pavarde5244     7.20
Vardas5246      Pavarde5246     6.12
Vardas5247      Pavarde5247     6.72
Vardas5249      Pavarde5249     7.76
Vardas5250      Pavarde5250     6.12
Vardas5251      Pavarde5251     5.28
Vardas5253      Pavarde5253     8.24
Vardas5255      Pavarde5255     8.20
Vardas5256      Pavarde5256     8.24
Vardas5257      Pavarde5257     5.80
Vardas5259      Pavarde5259     7.88
Vardas5261      Pavarde5261     6.00
Vardas5265      Pavarde5265     7.20
Vardas5266      Pavarde5266     7.80
Vardas5268      Pavarde5268     5.20
Vardas5270      Pavarde5270     5.24
Vardas5273      Pavarde5273     7.64
Vardas5274      Pavarde5274     7.68
Vardas5275      Pavarde5275     8.40
Vardas5276      Pavarde5276     8.88
Vardas5277      Pavarde5277     7.32
Vardas5282      Pavarde5282     6.84
Vardas5283      Pavarde5283     7.16
Vardas5287      Pavarde5287     5.44
Vardas5288      Pavarde5288     7.56
Vardas5289      Pavarde5289     6.68
Vardas5292      Pavarde5292     7.60
Vardas5294      Pavarde5294     6.24
Vardas5295      Pavarde5295     6.20
Vardas5296      Pavarde5296     6.32
Vardas5298      Pavarde5298     6.92
Vardas5300      Pavarde5300     5.56
Vardas5302      Pavarde5302     6.20
Vardas5303      Pavarde5303     7.72
Vardas5304      Pavarde5304     6.60
Vardas5306      Pavarde5306     6.52
Vardas5308      Pavarde5308     8.56
Vardas5309      Pavarde5309     7.92
Vardas5310      Pavarde5310     5.20
Vardas5311      Pavarde5311     7.12
Vardas5314      Pavarde5314     5.88
Vardas5317      Pavarde5317     8.04
Vardas5319      Pavarde5319     6.20
Vardas5322      Pavarde5322     7.12
Vardas5323      Pavarde5323     5.68
Vardas5325      Pavarde5325     6.16
Vardas5326      Pavarde5326     5.16
Vardas5332      Pavarde5332     5.52
Vardas5333      Pavarde5333     7.64
Vardas5334      Pavarde5334     5.80
Vardas5335      Pavarde5335     6.64
Vardas5337      Pavarde5337     7.36
Vardas5338      Pavarde5338     5.36
Vardas5339      Pavarde5339     5.92
Vardas5340      Pavarde5340     5.44
Vardas5341      Pavarde5341     7.60
Vardas5342      Pavarde5342     6.36
Vardas5343      Pavarde5343     5.08
Vardas5347      Pavarde5347     5.08
Vardas5350      Pavarde5350     6.52
Vardas5352      Pavarde5352     7.96
Vardas5353      Pavarde5353     6.48
Vardas5354      Pavarde5354     6.76
Vardas5359      Pavarde5359     5.96
Vardas5361      Pavarde5361     6.24
Vardas5364      Pavarde5364     7.00
Vardas5365      Pavarde5365     6.52
Vardas5368      Pavarde5368     5.40
Vardas5371      Pavarde5371     5.72
Vardas5372      Pavarde5372     6.20
Vardas5373      Pavarde5373     5.44
Vardas5375      Pavarde5375     6.44
Vardas5377      Pavarde5377     5.36
Vardas5380      Pavarde5380     6.16
Vardas5382      Pavarde5382     5.96
Vardas5384      Pavarde5384     6.12
Vardas5385      Pavarde5385     6.72
Vardas5386      Pavarde5386     6.92
Vardas5387      Pavarde5387     7.20
Vardas5390      Pavarde5390     7.96
Vardas5392      Pavarde5392     5.04
Vardas5396      Pavarde5396     8.24
Vardas5397      Pavarde5397     7.92
Vardas5398      Pavarde5398     5.52
Vardas5400      Pavarde5400     6.60
Vardas5401      Pavarde5401     6.32
Vardas5404      Pavarde5404     7.12
Vardas5406      Pavarde5406     7.64
Vardas5407      Pavarde5407     6.04
Vardas5413      Pavarde5413     7.80
Vardas5416      Pavarde5416     7.56
Vardas5417      Pavarde5417     6.48
Vardas5418      Pavarde5418     7.08
Vardas5419      Pavarde5419     7.92
Vardas5420      Pavarde5420     7.16
Vardas5422      Pavarde5422     9.12
Vardas5424      Pavarde5424     5.68
Vardas5426      Pavarde5426     5.72
Vardas5431      Pavarde5431     5.84
Vardas5436      Pavarde5436     6.00
Vardas5437      Pavarde5437     7.84
Vardas5438      Pavarde5438     7.28
Vardas5440      Pavarde5440     5.44
Vardas5442      Pavarde5442     5.52
Vardas5443      Pavarde5443     8.04
Vardas5445      Pavarde5445     6.00
Vardas5448      Pavarde5448     8.72
Vardas5449      Pavarde5449     7.12
Vardas5450      Pavarde5450     6.68
Vardas5452      Pavarde5452     8.44
Vardas5455      Pavarde5455     8.08
Vardas5456      Pavarde5456     5.60
Vardas5457      Pavarde5457     6.68
Vardas5462      Pavarde5462     8.48
Vardas5463      Pavarde5463     5.64
Vardas5466      Pavarde5466     6.96
Vardas5467      Pavarde5467     6.52
Vardas5468      Pavarde5468     7.56
Vardas5471      Pavarde5471     7.24
Vardas5472      Pavarde5472     5.60
Vardas5474      Pavarde5474     7.12
Vardas5475      Pavarde5475     6.84
Vardas5476      Pavarde5476     5.28
Vardas5479      Pavarde5479     5.52
Vardas5480      Pavarde5480     8.20
Vardas5481      Pavarde5481     8.28
Vardas5483      Pavarde5483     8.80
Vardas5484      Pavarde5484     6.88
Vardas5486      Pavarde5486     5.08
Vardas5487      Pavarde5487     5.20
Vardas5491      Pavarde5491     5.04
Vardas5492      Pavarde5492     5.48
Vardas5493      Pavarde5493     7.92
Vardas5494      Pavarde5494     6.92
Vardas5497      Pavarde5497     5.20
Vardas5500      Pavarde5500     5.44
Vardas5501      Pavarde5501     5.56
Vardas5502      Pavarde5502     6.96
Vardas5505      Pavarde5505     6.44
Vardas5506      Pavarde5506     7.52
Vardas5509      Pavarde5509     8.32
Vardas5510      Pavarde5510     7.60
Vardas5515      Pavarde5515     6.76
Vardas5516      Pavarde5516     8.64
Vardas5517      Pavarde5517     6.80
Vardas5519      Pavarde5519     5.12
Vardas5520      Pavarde5520     8.08
Vardas5521      Pavarde5521     5.16
Vardas5522      Pavarde5522     6.64
Vardas5523      Pavarde5523     8.40
Vardas5524      Pavarde5524     5.56
Vardas5525      Pavarde5525     5.68
Vardas5526      Pavarde5526     5.72
Vardas5527      Pavarde5527     6.68
Vardas5529      Pavarde5529     6.32
Vardas5533      Pavarde5533     5.84
Vardas5535      Pavarde5535     8.12
Vardas5536      Pavarde5536     7.32
Vardas5538      Pavarde5538     8.68
Vardas5542      Pavarde5542     6.16
Vardas5543      Pavarde5543     6.20
Vardas5545      Pavarde5545     7.12
Vardas5547      Pavarde5547     7.44
Vardas5548      Pavarde5548     5.84
Vardas5549      Pavarde5549     6.32
Vardas5550      Pavarde5550     5.64
Vardas5552      Pavarde5552     5.44
Vardas5557      Pavarde5557     6.16
Vardas5560      Pavarde5560     7.28
Vardas5561      Pavarde5561     6.12
Vardas5562      Pavarde5562     5.44
Vardas5563      Pavarde5563     8.48
Vardas5564      Pavarde5564     6.68
Vardas5568      Pavarde5568     8.52
Vardas5569      Pavarde5569     6.56
Vardas5570      Pavarde5570     6.92
Vardas5571      Pavarde5571     6.52
Vardas5573      Pavarde5573     7.64
Vardas5577      Pavarde5577     7.96
Vardas5578      Pavarde5578     5.08
Vardas5581      Pavarde5581     8.72
Vardas5582      Pavarde5582     6.32
Vardas5586      Pavarde5586     6.32
Vardas5588      Pavarde5588     6.32
Vardas5589      Pavarde5589     5.48
Vardas5590      Pavarde5590     5.84
Vardas5593      Pavarde5593     5.84
Vardas5594      Pavarde5594     5.28
Vardas5595      Pavarde5595     5.12
Vardas5597      Pavarde5597     8.96
Vardas5598      Pavarde5598     8.00
Vardas5599      Pavarde5599     5.76
Vardas5602      Pavarde5602     7.08
Vardas5603      Pavarde5603     6.92
Vardas5604      Pavarde5604     6.84
Vardas5605      Pavarde5605     5.32
Vardas5606      Pavarde5606     8.80
Vardas5608      Pavarde5608     6.12
Vardas5609      Pavarde5609     7.12
Vardas5611      Pavarde5611     6.48
Vardas5613      Pavarde5613     7.04
Vardas5614      Pavarde5614     5.56
Vardas5615      Pavarde5615     6.92
Vardas5616      Pavarde5616     7.92
Vardas5618      Pavarde5618     8.40
Vardas5620      Pavarde5620     6.72
Vardas5621      Pavarde5621     6.84
Vardas5622      Pavarde5622     5.48
Vardas5623      Pavarde5623     7.88
Vardas5626      Pavarde5626     8.00
Vardas5628      Pavarde5628     5.80
Vardas5629      Pavarde5629     7.40
Vardas5630      Pavarde5630     7.32
Vardas5631      Pavarde5631     6.84
Vardas5632      Pavarde5632     5.56
Vardas5633      Pavarde5633     5.80
Vardas5634      Pavarde5634     5.32
Vardas5637      Pavarde5637     6.16
Vardas5639      Pavarde5639     6.60
Vardas5640      Pavarde5640     6.20
Vardas5641      Pavarde5641     8.64
Vardas5643      Pavarde5643     6.44
Vardas5644      Pavarde5644     6.08
Vardas5645      Pavarde5645     5.24
Vardas5646      Pavarde5646     6.80
Vardas5647      Pavarde5647     8.08
Vardas5649      Pavarde5649     6.20
Vardas5653      Pavarde5653     7.40
Vardas5658      Pavarde5658     6.96
Vardas5659      Pavarde5659     8.48
Vardas5660      Pavarde5660     5.56
Vardas5662      Pavarde5662     7.96
Vardas5663      Pavarde5663     7.08
Vardas5665      Pavarde5665     7.92
Vardas5666      Pavarde5666     7.48
Vardas5671      Pavarde5671     7.72
Vardas5673      Pavarde5673     6.00
Vardas5674      Pavarde5674     8.56
Vardas5675      Pavarde5675     8.32
Vardas5679      Pavarde5679     6.32
Vardas5680      Pavarde5680     6.76
Vardas5681      Pavarde5681     8.40
Vardas5682      Pavarde5682     7.88
Vardas5685      Pavarde5685     5.40
Vardas5690      Pavarde5690     7.76
Vardas5691      Pavarde5691     6.00
Vardas5692      Pavarde5692     5.48
Vardas5694      Pavarde5694     6.44
Vardas5697      Pavarde5697     6.28
Vardas5700      Pavarde5700     6.36
Vardas5701      Pavarde5701     5.56
Vardas5703      Pavarde5703     5.88
Vardas5704      Pavarde5704     5.64
Vardas5706      Pavarde5706     7.56
Vardas5707      Pavarde5707     8.28
Vardas5708      Pavarde5708     6.32
Vardas5709      Pavarde5709     5.24
Vardas5711      Pavarde5711     5.68
Vardas5713      Pavarde5713     6.80
Vardas5719      Pavarde5719     5.92
Vardas5720      Pavarde5720     5.60
Vardas5721      Pavarde5721     7.92
Vardas5725      Pavarde5725     7.88
Vardas5727      Pavarde5727     8.76
Vardas5728      Pavarde5728     5.48
Vardas5729      Pavarde5729     6.32
Vardas5730      Pavarde5730     7.00
Vardas5731      Pavarde5731     6.00
Vardas5732      Pavarde5732     5.88
Vardas5733      Pavarde5733     5.08
Vardas5735      Pavarde5735     5.24
Vardas5739      Pavarde5739     6.56
Vardas5740      Pavarde5740     6.08
Vardas5741      Pavarde5741     6.92
Vardas5745      Pavarde5745     7.04
Vardas5746      Pavarde5746     5.28
Vardas5747      Pavarde5747     7.52
Vardas5748      Pavarde5748     7.00
Vardas5754      Pavarde5754     7.76
Vardas5755      Pavarde5755     6.16
Vardas5756      Pavarde5756     5.76
Vardas5757      Pavarde5757     7.72
Vardas5758      Pavarde5758     5.76
Vardas5759      Pavarde5759     8.20
Vardas5761      Pavarde5761     8.88
Vardas5762      Pavarde5762     8.32
Vardas5766      Pavarde5766     7.24
Vardas5767      Pavarde5767     7.92
Vardas5768      Pavarde5768     5.76
Vardas5770      Pavarde5770     5.40
Vardas5772      Pavarde5772     8.56
Vardas5774      Pavarde5774     6.12
Vardas5775      Pavarde5775     6.36
Vardas5776      Pavarde5776     6.88
Vardas5779      Pavarde5779     5.28
Vardas5780      Pavarde5780     6.72
Vardas5781      Pavarde5781     5.68
Vardas5782      Pavarde5782     6.40
Vardas5783      Pavarde5783     7.56
Vardas5786      Pavarde5786     7.04
Vardas5787      Pavarde5787     5.80
Vardas5788      Pavarde5788     8.56
Vardas5789      Pavarde5789     7.52
Vardas5791      Pavarde5791     7.56
Vardas5792      Pavarde5792     7.08
Vardas5795      Pavarde5795     5.24
Vardas5797      Pavarde5797     6.56
Vardas5798      Pavarde5798     7.64
Vardas5799      Pavarde5799     6.56
Vardas5801      Pavarde5801     5.24
Vardas5802      Pavarde5802     6.72
Vardas5804      Pavarde5804     8.88
Vardas5805      Pavarde5805     8.04
Vardas5806      Pavarde5806     6.12
Vardas5808      Pavarde5808     6.28
Vardas5809      Pavarde5809     6.72
Vardas5811      Pavarde5811     6.88
Vardas5812      Pavarde5812     7.88
Vardas5816      Pavarde5816     7.76
Vardas5818      Pavarde5818     7.40
Vardas5821      Pavarde5821     5.76
Vardas5822      Pavarde5822     6.24
Vardas5823      Pavarde5823     7.72
Vardas5824      Pavarde5824     6.92
Vardas5826      Pavarde5826     6.80
Vardas5827      Pavarde5827     7.76
Vardas5828      Pavarde5828     7.36
Vardas5832      Pavarde5832     8.56
Vardas5833      Pavarde5833     5.28
Vardas5834      Pavarde5834     5.32
Vardas5835      Pavarde5835     5.28
Vardas5836      Pavarde5836     5.84
Vardas5838      Pavarde5838     7.08
Vardas5839      Pavarde5839     7.20
Vardas5840      Pavarde5840     6.56
Vardas5843      Pavarde5843     5.52
Vardas5844      Pavarde5844     5.72
Vardas5845      Pavarde5845     8.12
Vardas5846      Pavarde5846     5.32
Vardas5847      Pavarde5847     6.04
Vardas5850      Pavarde5850     7.56
Vardas5852      Pavarde5852     6.32
Vardas5854      Pavarde5854     5.56
Vardas5855      Pavarde5855     7.00
Vardas5857      Pavarde5857     7.40
Vardas5858      Pavarde5858     5.36
Vardas5859      Pavarde5859     6.92
Vardas5860      Pavarde5860     5.36
Vardas5863      Pavarde5863     8.00
Vardas5867      Pavarde5867     6.48
Vardas5869      Pavarde5869     7.00
Vardas5871      Pavarde5871     7.44
Vardas5874      Pavarde5874     5.12
Vardas5876      Pavarde5876     8.04
Vardas5880      Pavarde5880     6.44
Vardas5882      Pavarde5882     7.52
Vardas5883      Pavarde5883     6.96
Vardas5884      Pavarde5884     5.96
Vardas5885      Pavarde5885     6.40
Vardas5886      Pavarde5886     7.76
Vardas5887      Pavarde5887     7.08
Vardas5888      Pavarde5888     6.28
Vardas5889      Pavarde5889     9.12
Vardas5890      Pavarde5890     8.64
Vardas5891      Pavarde5891     5.52
Vardas5893      Pavarde5893     7.88
Vardas5894      Pavarde5894     5.76
Vardas5896      Pavarde5896     8.24
Vardas5897      Pavarde5897     8.08
Vardas5899      Pavarde5899     8.44
Vardas5901      Pavarde5901     7.44
Vardas5902      Pavarde5902     8.72
Vardas5903      Pavarde5903     5.32
Vardas5905      Pavarde5905     5.92
Vardas5906      Pavarde5906     6.76
Vardas5908      Pavarde5908     7.16
Vardas5909      Pavarde5909     6.84
Vardas5910      Pavarde5910     6.80
Vardas5911      Pavarde5911     8.80
Vardas5914      Pavarde5914     7.80
Vardas5916      Pavarde5916     6.48
Vardas5917      Pavarde5917     9.28
Vardas5918      Pavarde5918     5.08
Vardas5919      Pavarde5919     5.12
Vardas5921      Pavarde5921     7.12
Vardas5923      Pavarde5923     8.20
Vardas5924      Pavarde5924     7.32
Vardas5925      Pavarde5925     6.68
Vardas5926      Pavarde5926     8.40
Vardas5929      Pavarde5929     5.20
Vardas5930      Pavarde5930     8.56
Vardas5932      Pavarde5932     8.72
Vardas5933      Pavarde5933     9.20
Vardas5934      Pavarde5934     5.00
Vardas5936      Pavarde5936     7.68
Vardas5937      Pavarde5937     5.48
Vardas5938      Pavarde5938     8.36
Vardas5939      Pavarde5939     5.04
Vardas5941      Pavarde5941     7.20
Vardas5942      Pavarde5942     7.92
Vardas5944      Pavarde5944     7.48
Vardas5945      Pavarde5945     8.40
Vardas5946      Pavarde5946     5.00
Vardas5947      Pavarde5947     5.84
Vardas5948      Pavarde5948     6.72
Vardas5949      Pavarde5949     8.00
Vardas5950      Pavarde5950     7.72
Vardas5951      Pavarde5951     5.84
Vardas5953      Pavarde5953     5.88
Vardas5955      Pavarde5955     5.08
Vardas5956      Pavarde5956     6.44
Vardas5957      Pavarde5957     7.28
Vardas5958      Pavarde5958     5.48
Vardas5960      Pavarde5960     5.08
Vardas5961      Pavarde5961     6.44
Vardas5963      Pavarde5963     6.20
Vardas5964      Pavarde5964     6.68
Vardas5967      Pavarde5967     8.40
Vardas5970      Pavarde5970     6.32
Vardas5971      Pavarde5971     6.44
Vardas5972      Pavarde5972     8.16
Vardas5975      Pavarde5975     5.52
Vardas5976      Pavarde5976     6.44
Vardas5980      Pavarde5980     5.64
Vardas5981      Pavarde5981     7.48
Vardas5983      Pavarde5983     6.84
Vardas5984      Pavarde5984     7.76
Vardas5985      Pavarde5985     7.16
Vardas5988      Pavarde5988     6.20
Vardas5991      Pavarde5991     5.08
Vardas5996      Pavarde5996     8.20
Vardas5997      Pavarde5997     7.96
Vardas6000      Pavarde6000     6.92
Vardas6002      Pavarde6002     5.40
Vardas6003      Pavarde6003     5.80
Vardas6005      Pavarde6005     7.36
Vardas6006      Pavarde6006     8.08
Vardas6007      Pavarde6007     5.40
Vardas6008      Pavarde6008     6.12
Vardas6011      Pavarde6011     5.08
Vardas6013      Pavarde6013     7.76
Vardas6015      Pavarde6015     7.20
Vardas6016      Pavarde6016     8.24
Vardas6017      Pavarde6017     5.16
Vardas6018      Pavarde6018     7.72
Vardas6019      Pavarde6019     6.88
Vardas6020      Pavarde6020     6.04
Vardas6023      Pavarde6023     7.40
Vardas6024      Pavarde6024     7.84
Vardas6025      Pavarde6025     6.56
Vardas6026      Pavarde6026     7.88
Vardas6027      Pavarde6027     6.20
Vardas6028      Pavarde6028     6.24
Vardas6029      Pavarde6029     6.40
Vardas6031      Pavarde6031     8.64
Vardas6033      Pavarde6033     5.60
Vardas6035      Pavarde6035     7.88
Vardas6036      Pavarde6036     6.88
Vardas6037      Pavarde6037     5.44
Vardas6039      Pavarde6039     6.24
Vardas6040      Pavarde6040     5.64
Vardas6041      Pavarde6041     5.68
Vardas6043      Pavarde6043     5.32
Vardas6044      Pavarde6044     5.68
Vardas6046      Pavarde6046     7.68
Vardas6048      Pavarde6048     6.52
Vardas6050      Pavarde6050     7.68
Vardas6054      Pavarde6054     8.40
Vardas6055      Pavarde6055     7.84
Vardas6057      Pavarde6057     6.96
Vardas6062      Pavarde6062     5.52
