Vardas         Pavarde        Galutinis balas (vid.)
Vardas60115     Pavarde60115    5.24
Vardas60117     Pavarde60117    8.08
Vardas60118     Pavarde60118    7.12
Vardas60119     Pavarde60119    8.32
Vardas60120     Pavarde60120    6.88
Vardas60121     Pavarde60121    8.00
Vardas60122     Pavarde60122    6.28
Vardas60123     Pavarde60123    5.92
Vardas60124     Pavarde60124    6.68
Vardas60127     Pavarde60127    7.64
Vardas60129     Pavarde60129    6.48
Vardas60130     Pavarde60130    5.24
Vardas60131     Pavarde60131    6.20
Vardas60134     Pavarde60134    6.68
Vardas60135     Pavarde60135    6.92
Vardas60138     Pavarde60138    8.52
Vardas60143     Pavarde60143    7.32
Vardas60144     Pavarde60144    5.16
Vardas60145     Pavarde60145    6.12
Vardas60147     Pavarde60147    6.00
Vardas60149     Pavarde60149    6.64
Vardas60151     Pavarde60151    5.48
Vardas60152     Pavarde60152    7.60
Vardas60154     Pavarde60154    6.00
Vardas60156     Pavarde60156    6.80
Vardas60157     Pavarde60157    7.20
Vardas60160     Pavarde60160    8.64
Vardas60164     Pavarde60164    8.36
Vardas60166     Pavarde60166    6.16
Vardas60169     Pavarde60169    5.04
Vardas60170     Pavarde60170    7.28
Vardas60175     Pavarde60175    6.24
Vardas60177     Pavarde60177    6.88
Vardas60178     Pavarde60178    5.88
Vardas60179     Pavarde60179    6.56
Vardas60180     Pavarde60180    7.88
Vardas60181     Pavarde60181    6.52
Vardas60182     Pavarde60182    5.52
Vardas60184     Pavarde60184    5.48
Vardas60185     Pavarde60185    6.28
Vardas60186     Pavarde60186    7.44
Vardas60187     Pavarde60187    6.72
Vardas60188     Pavarde60188    7.24
Vardas60191     Pavarde60191    5.80
Vardas60193     Pavarde60193    7.64
Vardas60194     Pavarde60194    5.40
Vardas60196     Pavarde60196    7.28
Vardas60200     Pavarde60200    5.08
Vardas60201     Pavarde60201    5.48
Vardas60202     Pavarde60202    7.92
Vardas60203     Pavarde60203    7.28
Vardas60204     Pavarde60204    6.80
Vardas60205     Pavarde60205    5.60
Vardas60207     Pavarde60207    8.56
Vardas60208     Pavarde60208    5.04
Vardas60212     Pavarde60212    6.44
Vardas60217     Pavarde60217    6.80
Vardas60218     Pavarde60218    5.64
Vardas60219     Pavarde60219    6.08
Vardas60221     Pavarde60221    5.12
Vardas60222     Pavarde60222    5.64
Vardas60223     Pavarde60223    5.08
Vardas60225     Pavarde60225    5.80
Vardas60226     Pavarde60226    5.56
Vardas60227     Pavarde60227    7.08
Vardas60228     Pavarde60228    8.28
Vardas60229     Pavarde60229    8.08
Vardas60230     Pavarde60230    7.76
Vardas60231     Pavarde60231    7.00
Vardas60234     Pavarde60234    6.72
Vardas60236     Pavarde60236    5.28
Vardas60239     Pavarde60239    5.20
Vardas60240     Pavarde60240    7.68
Vardas60241     Pavarde60241    7.84
Vardas60242     Pavarde60242    6.16
Vardas60243     Pavarde60243    7.44
Vardas60245     Pavarde60245    5.32
Vardas60247     Pavarde60247    7.92
Vardas60248     Pavarde60248    5.24
Vardas60249     Pavarde60249    6.44
Vardas60252     Pavarde60252    6.52
Vardas60254     Pavarde60254    7.84
Vardas60255     Pavarde60255    7.44
Vardas60258     Pavarde60258    5.64
Vardas60259     Pavarde60259    7.64
Vardas60260     Pavarde60260    5.00
Vardas60261     Pavarde60261    8.36
Vardas60263     Pavarde60263    5.76
Vardas60264     Pavarde60264    6.60
Vardas60269     Pavarde60269    6.64
Vardas60270     Pavarde60270    5.88
Vardas60271     Pavarde60271    7.04
Vardas60274     Pavarde60274    7.24
Vardas60276     Pavarde60276    6.52
Vardas60277     Pavarde60277    7.32
Vardas60278     Pavarde60278    5.84
Vardas60279     Pavarde60279    5.80
Vardas60281     Pavarde60281    5.20
Vardas60282     Pavarde60282    8.16
Vardas60284     Pavarde60284    7.32
Vardas60287     Pavarde60287    7.32
Vardas60288     Pavarde60288    5.88
Vardas60290     Pavarde60290    6.56
Vardas60291     Pavarde60291    5.44
Vardas60293     Pavarde60293    5.84
Vardas60294     Pavarde60294    7.76
Vardas60295     Pavarde60295    5.80
Vardas60297     Pavarde60297    5.84
Vardas60298     Pavarde60298    7.20
Vardas60299     Pavarde60299    5.32
Vardas60303     Pavarde60303    7.48
Vardas60304     Pavarde60304    7.76
Vardas60305     Pavarde60305    6.68
Vardas60310     Pavarde60310    7.24
Vardas60311     Pavarde60311    6.72
Vardas60313     Pavarde60313    6.68
Vardas60315     Pavarde60315    8.04
Vardas60318     Pavarde60318    8.12
Vardas60320     Pavarde60320    7.28
Vardas60321     Pavarde60321    5.60
Vardas60322     Pavarde60322    7.44
Vardas60326     Pavarde60326    6.56
Vardas60329     Pavarde60329    8.48
Vardas60330     Pavarde60330    7.40
Vardas60331     Pavarde60331    7.68
Vardas60332     Pavarde60332    7.20
Vardas60333     Pavarde60333    8.20
Vardas60335     Pavarde60335    5.16
Vardas60337     Pavarde60337    5.60
Vardas60339     Pavarde60339    8.16
Vardas60340     Pavarde60340    7.92
Vardas60346     Pavarde60346    5.12
Vardas60347     Pavarde60347    5.40
Vardas60348     Pavarde60348    5.44
Vardas60349     Pavarde60349    5.56
Vardas60350     Pavarde60350    7.60
Vardas60356     Pavarde60356    6.20
Vardas60357     Pavarde60357    5.24
Vardas60358     Pavarde60358    5.04
Vardas60359     Pavarde60359    7.12
Vardas60360     Pavarde60360    7.00
Vardas60361     Pavarde60361    6.60
Vardas60362     Pavarde60362    7.56
Vardas60366     Pavarde60366    7.84
Vardas60367     Pavarde60367    6.64
Vardas60368     Pavarde60368    6.92
Vardas60369     Pavarde60369    5.08
Vardas60373     Pavarde60373    7.64
Vardas60374     Pavarde60374    5.64
Vardas60375     Pavarde60375    6.44
Vardas60377     Pavarde60377    5.52
Vardas60379     Pavarde60379    5.80
Vardas60381     Pavarde60381    5.76
Vardas60382     Pavarde60382    6.76
Vardas60383     Pavarde60383    5.60
Vardas60384     Pavarde60384    7.24
Vardas60385     Pavarde60385    7.24
Vardas60386     Pavarde60386    7.28
Vardas60387     Pavarde60387    8.64
Vardas60388     Pavarde60388    6.04
Vardas60390     Pavarde60390    7.92
Vardas60391     Pavarde60391    5.96
Vardas60393     Pavarde60393    5.80
Vardas60395     Pavarde60395    8.20
Vardas60396     Pavarde60396    5.88
Vardas60397     Pavarde60397    5.64
Vardas60398     Pavarde60398    7.80
Vardas60401     Pavarde60401    8.00
Vardas60402     Pavarde60402    7.96
Vardas60403     Pavarde60403    5.52
Vardas60404     Pavarde60404    7.28
Vardas60406     Pavarde60406    9.36
Vardas60407     Pavarde60407    5.76
Vardas60408     Pavarde60408    8.28
Vardas60409     Pavarde60409    8.40
Vardas60411     Pavarde60411    5.72
Vardas60415     Pavarde60415    8.48
Vardas60417     Pavarde60417    5.20
Vardas60419     Pavarde60419    5.04
Vardas60420     Pavarde60420    6.88
Vardas60422     Pavarde60422    5.96
Vardas60424     Pavarde60424    7.16
Vardas60425     Pavarde60425    5.16
Vardas60426     Pavarde60426    8.16
Vardas60427     Pavarde60427    6.40
Vardas60429     Pavarde60429    6.68
Vardas60430     Pavarde60430    7.52
Vardas60431     Pavarde60431    6.08
Vardas60437     Pavarde60437    6.28
Vardas60438     Pavarde60438    7.60
Vardas60439     Pavarde60439    5.52
Vardas60442     Pavarde60442    6.00
Vardas60445     Pavarde60445    5.44
Vardas60446     Pavarde60446    5.04
Vardas60449     Pavarde60449    7.48
Vardas60450     Pavarde60450    8.24
Vardas60451     Pavarde60451    8.40
Vardas60454     Pavarde60454    5.80
Vardas60455     Pavarde60455    8.32
Vardas60456     Pavarde60456    7.56
Vardas60457     Pavarde60457    5.68
Vardas60458     Pavarde60458    8.32
Vardas60460     Pavarde60460    5.44
Vardas60461     Pavarde60461    5.56
Vardas60462     Pavarde60462    5.44
Vardas60466     Pavarde60466    6.00
Vardas60467     Pavarde60467    8.80
Vardas60468     Pavarde60468    6.44
Vardas60469     Pavarde60469    7.92
Vardas60471     Pavarde60471    7.80
Vardas60472     Pavarde60472    8.96
Vardas60473     Pavarde60473    8.08
Vardas60474     Pavarde60474    5.80
Vardas60477     Pavarde60477    5.36
Vardas60478     Pavarde60478    8.08
Vardas60480     Pavarde60480    8.48
Vardas60481     Pavarde60481    7.64
Vardas60482     Pavarde60482    5.60
Vardas60484     Pavarde60484    6.92
Vardas60485     Pavarde60485    6.92
Vardas60486     Pavarde60486    7.56
Vardas60487     Pavarde60487    7.32
Vardas60488     Pavarde60488    6.20
Vardas60491     Pavarde60491    7.56
Vardas60493     Pavarde60493    6.00
Vardas60494     Pavarde60494    5.76
Vardas60495     Pavarde60495    7.88
Vardas60498     Pavarde60498    7.36
Vardas60500     Pavarde60500    5.80
Vardas60503     Pavarde60503    8.24
Vardas60504     Pavarde60504    5.32
Vardas60506     Pavarde60506    5.84
Vardas60507     Pavarde60507    6.92
Vardas60508     Pavarde60508    7.72
Vardas60509     Pavarde60509    5.56
Vardas60512     Pavarde60512    8.08
Vardas60514     Pavarde60514    6.28
Vardas60518     Pavarde60518    6.84
Vardas60519     Pavarde60519    5.24
Vardas60520     Pavarde60520    5.88
Vardas60523     Pavarde60523    5.96
Vardas60524     Pavarde60524    5.20
Vardas60526     Pavarde60526    7.08
Vardas60528     Pavarde60528    7.84
Vardas60529     Pavarde60529    6.72
Vardas60531     Pavarde60531    7.36
Vardas60532     Pavarde60532    5.76
Vardas60533     Pavarde60533    7.88
Vardas60534     Pavarde60534    5.24
Vardas60537     Pavarde60537    8.80
Vardas60539     Pavarde60539    5.04
Vardas60540     Pavarde60540    6.32
Vardas60541     Pavarde60541    5.76
Vardas60542     Pavarde60542    7.96
Vardas60544     Pavarde60544    7.60
Vardas60546     Pavarde60546    8.80
Vardas60547     Pavarde60547    7.32
Vardas60548     Pavarde60548    5.44
Vardas60549     Pavarde60549    7.36
Vardas60550     Pavarde60550    5.44
Vardas60552     Pavarde60552    5.44
Vardas60555     Pavarde60555    5.08
Vardas60558     Pavarde60558    6.60
Vardas60562     Pavarde60562    7.64
Vardas60567     Pavarde60567    5.28
Vardas60570     Pavarde60570    6.52
Vardas60572     Pavarde60572    8.00
Vardas60577     Pavarde60577    5.08
Vardas60579     Pavarde60579    7.84
Vardas60581     Pavarde60581    5.44
Vardas60582     Pavarde60582    6.36
Vardas60583     Pavarde60583    5.00
Vardas60584     Pavarde60584    6.84
Vardas60586     Pavarde60586    6.60
Vardas60590     Pavarde60590    6.12
Vardas60594     Pavarde60594    5.80
Vardas60595     Pavarde60595    7.96
Vardas60596     Pavarde60596    5.40
Vardas60597     Pavarde60597    7.00
Vardas60599     Pavarde60599    6.04
Vardas60600     Pavarde60600    8.88
Vardas60602     Pavarde60602    6.76
Vardas60603     Pavarde60603    6.20
Vardas60604     Pavarde60604    6.84
Vardas60607     Pavarde60607    9.12
Vardas60609     Pavarde60609    7.36
Vardas60610     Pavarde60610    7.96
Vardas60611     Pavarde60611    5.52
Vardas60614     Pavarde60614    6.76
Vardas60615     Pavarde60615    7.36
Vardas60616     Pavarde60616    6.80
Vardas60617     Pavarde60617    5.08
Vardas60620     Pavarde60620    7.20
Vardas60621     Pavarde60621    7.48
Vardas60622     Pavarde60622    8.88
Vardas60625     Pavarde60625    5.44
Vardas60626     Pavarde60626    5.00
Vardas60628     Pavarde60628    7.24
Vardas60629     Pavarde60629    5.40
Vardas60630     Pavarde60630    6.56
Vardas60632     Pavarde60632    6.36
Vardas60634     Pavarde60634    8.48
Vardas60636     Pavarde60636    7.64
Vardas60637     Pavarde60637    6.92
Vardas60639     Pavarde60639    6.28
Vardas60640     Pavarde60640    7.00
Vardas60641     Pavarde60641    6.16
Vardas60642     Pavarde60642    8.00
Vardas60643     Pavarde60643    5.52
Vardas60644     Pavarde60644    7.44
Vardas60645     Pavarde60645    6.32
Vardas60647     Pavarde60647    7.96
Vardas60648     Pavarde60648    7.72
Vardas60649     Pavarde60649    7.52
Vardas60650     Pavarde60650    8.00
Vardas60651     Pavarde60651    5.96
Vardas60652     Pavarde60652    5.92
Vardas60654     Pavarde60654    7.16
Vardas60656     Pavarde60656    6.72
Vardas60657     Pavarde60657    6.44
Vardas60658     Pavarde60658    5.36
Vardas60661     Pavarde60661    7.60
Vardas60662     Pavarde60662    8.16
Vardas60663     Pavarde60663    6.80
Vardas60664     Pavarde60664    6.96
Vardas60665     Pavarde60665    6.72
Vardas60667     Pavarde60667    7.16
Vardas60668     Pavarde60668    5.64
Vardas60669     Pavarde60669    5.16
Vardas60670     Pavarde60670    6.40
Vardas60674     Pavarde60674    5.48
Vardas60678     Pavarde60678    8.64
Vardas60684     Pavarde60684    5.76
Vardas60685     Pavarde60685    5.92
Vardas60687     Pavarde60687    7.32
Vardas60688     Pavarde60688    8.96
Vardas60689     Pavarde60689    7.08
Vardas60690     Pavarde60690    5.20
Vardas60693     Pavarde60693    5.16
Vardas60694     Pavarde60694    8.20
Vardas60695     Pavarde60695    6.40
Vardas60696     Pavarde60696    5.72
Vardas60697     Pavarde60697    6.00
Vardas60698     Pavarde60698    7.56
Vardas60699     Pavarde60699    8.16
Vardas60700     Pavarde60700    6.84
Vardas60704     Pavarde60704    7.40
Vardas60705     Pavarde60705    6.84
Vardas60706     Pavarde60706    7.20
Vardas60707     Pavarde60707    7.64
Vardas60710     Pavarde60710    5.32
Vardas60713     Pavarde60713    6.52
Vardas60714     Pavarde60714    5.56
Vardas60716     Pavarde60716    7.68
Vardas60717     Pavarde60717    7.16
Vardas60719     Pavarde60719    5.64
Vardas60720     Pavarde60720    5.44
Vardas60725     Pavarde60725    5.32
Vardas60728     Pavarde60728    6.08
Vardas60729     Pavarde60729    6.96
Vardas60730     Pavarde60730    6.40
Vardas60732     Pavarde60732    5.36
Vardas60733     Pavarde60733    7.12
Vardas60735     Pavarde60735    7.92
Vardas60736     Pavarde60736    5.32
Vardas60743     Pavarde60743    5.08
Vardas60744     Pavarde60744    8.32
Vardas60748     Pavarde60748    5.60
Vardas60749     Pavarde60749    5.68
Vardas60752     Pavarde60752    7.56
Vardas60754     Pavarde60754    7.44
Vardas60755     Pavarde60755    8.52
Vardas60760     Pavarde60760    8.20
Vardas60761     Pavarde60761    7.12
Vardas60762     Pavarde60762    6.80
Vardas60764     Pavarde60764    6.20
Vardas60765     Pavarde60765    8.08
Vardas60766     Pavarde60766    6.92
Vardas60768     Pavarde60768    7.32
Vardas60769     Pavarde60769    7.40
Vardas60771     Pavarde60771    5.40
Vardas60775     Pavarde60775    7.92
Vardas60776     Pavarde60776    8.64
Vardas60777     Pavarde60777    5.84
Vardas60778     Pavarde60778    9.36
Vardas60779     Pavarde60779    6.60
Vardas60781     Pavarde60781    6.96
Vardas60782     Pavarde60782    5.80
Vardas60783     Pavarde60783    5.36
Vardas60784     Pavarde60784    5.48
Vardas60786     Pavarde60786    7.12
Vardas60787     Pavarde60787    6.36
Vardas60788     Pavarde60788    7.16
Vardas60789     Pavarde60789    6.20
Vardas60791     Pavarde60791    7.16
Vardas60796     Pavarde60796    6.36
Vardas60797     Pavarde60797    7.88
Vardas60798     Pavarde60798    7.72
Vardas60800     Pavarde60800    5.92
Vardas60804     Pavarde60804    5.00
Vardas60805     Pavarde60805    6.20
Vardas60806     Pavarde60806    6.52
Vardas60808     Pavarde60808    5.72
Vardas60810     Pavarde60810    7.68
Vardas60813     Pavarde60813    5.44
Vardas60814     Pavarde60814    5.48
Vardas60815     Pavarde60815    5.32
Vardas60819     Pavarde60819    5.76
Vardas60820     Pavarde60820    5.12
Vardas60822     Pavarde60822    7.48
Vardas60823     Pavarde60823    8.40
Vardas60824     Pavarde60824    6.68
Vardas60825     Pavarde60825    7.64
Vardas60827     Pavarde60827    8.40
Vardas60831     Pavarde60831    5.96
Vardas60833     Pavarde60833    6.88
Vardas60836     Pavarde60836    6.36
Vardas60837     Pavarde60837    6.24
Vardas60840     Pavarde60840    5.72
Vardas60841     Pavarde60841    7.08
Vardas60843     Pavarde60843    7.36
Vardas60845     Pavarde60845    7.52
Vardas60847     Pavarde60847    6.04
Vardas60848     Pavarde60848    6.00
Vardas60850     Pavarde60850    6.44
Vardas60852     Pavarde60852    6.12
Vardas60854     Pavarde60854    5.40
Vardas60857     Pavarde60857    6.72
Vardas60858     Pavarde60858    7.68
Vardas60859     Pavarde60859    7.44
Vardas60861     Pavarde60861    7.28
Vardas60862     Pavarde60862    5.32
Vardas60866     Pavarde60866    5.40
Vardas60868     Pavarde60868    6.00
Vardas60869     Pavarde60869    8.80
Vardas60871     Pavarde60871    6.20
Vardas60872     Pavarde60872    5.48
Vardas60874     Pavarde60874    8.28
Vardas60877     Pavarde60877    5.36
Vardas60880     Pavarde60880    8.56
Vardas60881     Pavarde60881    7.80
Vardas60882     Pavarde60882    5.48
Vardas60885     Pavarde60885    7.04
Vardas60886     Pavarde60886    6.72
Vardas60887     Pavarde60887    6.04
Vardas60888     Pavarde60888    5.08
Vardas60890     Pavarde60890    7.84
Vardas60895     Pavarde60895    6.60
Vardas60896     Pavarde60896    6.80
Vardas60897     Pavarde60897    6.40
Vardas60901     Pavarde60901    5.68
Vardas60902     Pavarde60902    6.32
Vardas60903     Pavarde60903    6.88
Vardas60907     Pavarde60907    6.32
Vardas60908     Pavarde60908    7.72
Vardas60909     Pavarde60909    7.16
Vardas60911     Pavarde60911    6.52
Vardas60912     Pavarde60912    6.08
Vardas60913     Pavarde60913    7.56
Vardas60915     Pavarde60915    6.72
Vardas60916     Pavarde60916    5.88
Vardas60917     Pavarde60917    8.64
Vardas60918     Pavarde60918    6.04
Vardas60920     Pavarde60920    5.44
Vardas60924     Pavarde60924    7.24
Vardas60928     Pavarde60928    7.16
Vardas60930     Pavarde60930    5.20
Vardas60931     Pavarde60931    5.68
Vardas60933     Pavarde60933    6.68
Vardas60934     Pavarde60934    5.04
Vardas60935     Pavarde60935    7.20
Vardas60938     Pavarde60938    5.40
Vardas60939     Pavarde60939    6.76
Vardas60941     Pavarde60941    6.56
Vardas60946     Pavarde60946    6.04
Vardas60947     Pavarde60947    8.56
Vardas60948     Pavarde60948    5.32
Vardas60951     Pavarde60951    6.60
Vardas60952     Pavarde60952    5.00
Vardas60953     Pavarde60953    6.76
Vardas60954     Pavarde60954    7.00
Vardas60955     Pavarde60955    7.52
Vardas60956     Pavarde60956    8.16
Vardas60957     Pavarde60957    5.40
Vardas60959     Pavarde60959    5.16
Vardas60961     Pavarde60961    7.80
Vardas60963     Pavarde60963    8.32
Vardas60965     Pavarde60965    6.32
Vardas60969     Pavarde60969    7.80
Vardas60974     Pavarde60974    5.16
Vardas60975     Pavarde60975    7.88
Vardas60976     Pavarde60976    8.00
Vardas60977     Pavarde60977    6.24
Vardas60983     Pavarde60983    7.36
Vardas60984     Pavarde60984    7.84
Vardas60986     Pavarde60986    6.12
Vardas60989     Pavarde60989    7.40
Vardas60991     Pavarde60991    7.32
Vardas60993     Pavarde60993    7.24
Vardas60994     Pavarde60994    5.12
Vardas60995     Pavarde60995    8.48
Vardas60998     Pavarde60998    7.16
Vardas61000     Pavarde61000    7.88
Vardas61001     Pavarde61001    5.44
Vardas61002     Pavarde61002    8.04
Vardas61003     Pavarde61003    8.04
Vardas61004     Pavarde61004    7.56
Vardas61005     Pavarde61005    5.52
Vardas61006     Pavarde61006    5.48
Vardas61007     Pavarde61007    7.60
Vardas61008     Pavarde61008    7.40
Vardas61009     Pavarde61009    7.32
Vardas61010     Pavarde61010    5.60
Vardas61012     Pavarde61012    5.08
Vardas61013     Pavarde61013    7.16
Vardas61014     Pavarde61014    7.48
Vardas61015     Pavarde61015    5.40
Vardas61017     Pavarde61017    8.64
Vardas61019     Pavarde61019    5.88
Vardas61022     Pavarde61022    6.72
Vardas61023     Pavarde61023    5.96
Vardas61024     Pavarde61024    5.48
Vardas61027     Pavarde61027    7.72
Vardas61028     Pavarde61028    8.72
Vardas61032     Pavarde61032    8.48
Vardas61033     Pavarde61033    6.28
Vardas61036     Pavarde61036    5.20
Vardas61038     Pavarde61038    5.48
Vardas61039     Pavarde61039    6.48
Vardas61040     Pavarde61040    7.96
Vardas61041     Pavarde61041    6.64
Vardas61042     Pavarde61042    7.60
Vardas61045     Pavarde61045    6.92
Vardas61049     Pavarde61049    7.48
Vardas61050     Pavarde61050    5.96
Vardas61051     Pavarde61051    8.24
Vardas61053     Pavarde61053    5.88
Vardas61056     Pavarde61056    7.04
Vardas61057     Pavarde61057    7.52
Vardas61059     Pavarde61059    5.12
Vardas61060     Pavarde61060    5.00
Vardas61063     Pavarde61063    5.88
Vardas61065     Pavarde61065    9.12
Vardas61066     Pavarde61066    8.08
Vardas61067     Pavarde61067    8.16
Vardas61070     Pavarde61070    6.12
Vardas61071     Pavarde61071    7.64
Vardas61072     Pavarde61072    7.16
Vardas61073     Pavarde61073    5.88
Vardas61076     Pavarde61076    7.92
Vardas61077     Pavarde61077    7.76
Vardas61078     Pavarde61078    6.16
Vardas61080     Pavarde61080    6.80
Vardas61081     Pavarde61081    6.24
Vardas61082     Pavarde61082    5.56
Vardas61084     Pavarde61084    5.80
Vardas61085     Pavarde61085    6.04
Vardas61086     Pavarde61086    6.16
Vardas61087     Pavarde61087    6.48
Vardas61090     Pavarde61090    6.80
Vardas61091     Pavarde61091    6.80
Vardas61092     Pavarde61092    6.92
Vardas61097     Pavarde61097    7.60
Vardas61098     Pavarde61098    8.36
Vardas61099     Pavarde61099    6.92
Vardas61100     Pavarde61100    7.44
Vardas61102     Pavarde61102    8.08
Vardas61105     Pavarde61105    6.76
Vardas61106     Pavarde61106    8.40
Vardas61107     Pavarde61107    5.68
Vardas61108     Pavarde61108    5.00
Vardas61111     Pavarde61111    7.00
Vardas61112     Pavarde61112    6.76
Vardas61114     Pavarde61114    6.64
Vardas61115     Pavarde61115    7.64
Vardas61121     Pavarde61121    7.92
Vardas61122     Pavarde61122    5.88
Vardas61124     Pavarde61124    6.76
Vardas61127     Pavarde61127    6.00
Vardas61128     Pavarde61128    5.64
Vardas61129     Pavarde61129    5.36
Vardas61132     Pavarde61132    7.48
Vardas61133     Pavarde61133    5.76
Vardas61137     Pavarde61137    5.08
Vardas61139     Pavarde61139    7.56
Vardas61142     Pavarde61142    5.84
Vardas61143     Pavarde61143    7.12
Vardas61144     Pavarde61144    6.44
Vardas61146     Pavarde61146    8.44
Vardas61147     Pavarde61147    6.52
Vardas61150     Pavarde61150    5.88
Vardas61152     Pavarde61152    7.24
Vardas61153     Pavarde61153    8.64
Vardas61154     Pavarde61154    6.68
Vardas61156     Pavarde61156    6.04
Vardas61158     Pavarde61158    8.24
Vardas61160     Pavarde61160    6.56
Vardas61161     Pavarde61161    5.92
Vardas61162     Pavarde61162    7.24
Vardas61165     Pavarde61165    6.16
Vardas61166     Pavarde61166    6.84
Vardas61167     Pavarde61167    5.96
Vardas61168     Pavarde61168    5.64
Vardas61170     Pavarde61170    6.20
Vardas61171     Pavarde61171    7.32
Vardas61173     Pavarde61173    7.04
Vardas61176     Pavarde61176    5.80
Vardas61177     Pavarde61177    5.96
Vardas61178     Pavarde61178    5.36
Vardas61179     Pavarde61179    8.08
Vardas61180     Pavarde61180    7.20
Vardas61181     Pavarde61181    6.76
Vardas61183     Pavarde61183    7.72
Vardas61185     Pavarde61185    7.64
Vardas61186     Pavarde61186    7.44
Vardas61187     Pavarde61187    7.20
Vardas61190     Pavarde61190    8.52
Vardas61191     Pavarde61191    5.44
Vardas61193     Pavarde61193    5.40
Vardas61194     Pavarde61194    6.88
Vardas61196     Pavarde61196    7.32
Vardas61198     Pavarde61198    7.96
Vardas61199     Pavarde61199    5.28
Vardas61200     Pavarde61200    6.48
Vardas61204     Pavarde61204    7.44
Vardas61205     Pavarde61205    7.88
Vardas61206     Pavarde61206    8.72
Vardas61207     Pavarde61207    7.92
Vardas61208     Pavarde61208    6.48
Vardas61209     Pavarde61209    5.84
Vardas61211     Pavarde61211    7.88
Vardas61212     Pavarde61212    7.12
Vardas61213     Pavarde61213    7.24
Vardas61214     Pavarde61214    8.48
Vardas61216     Pavarde61216    5.20
Vardas61219     Pavarde61219    8.08
Vardas61221     Pavarde61221    7.40
Vardas61222     Pavarde61222    8.16
Vardas61224     Pavarde61224    7.08
Vardas61225     Pavarde61225    7.92
Vardas61226     Pavarde61226    9.60
Vardas61227     Pavarde61227    6.36
Vardas61228     Pavarde61228    7.80
Vardas61230     Pavarde61230    7.76
Vardas61231     Pavarde61231    5.88
Vardas61232     Pavarde61232    8.00
Vardas61233     Pavarde61233    7.92
Vardas61236     Pavarde61236    8.24
Vardas61237     Pavarde61237    7.76
Vardas61239     Pavarde61239    8.32
Vardas61241     Pavarde61241    8.48
Vardas61242     Pavarde61242    6.40
Vardas61244     Pavarde61244    7.36
Vardas61245     Pavarde61245    6.20
Vardas61246     Pavarde61246    8.24
Vardas61248     Pavarde61248    8.56
Vardas61251     Pavarde61251    5.84
Vardas61252     Pavarde61252    8.04
Vardas61257     Pavarde61257    5.76
Vardas61258     Pavarde61258    5.28
Vardas61259     Pavarde61259    6.32
Vardas61260     Pavarde61260    8.40
Vardas61261     Pavarde61261    7.36
Vardas61262     Pavarde61262    6.04
Vardas61263     Pavarde61263    7.92
Vardas61264     Pavarde61264    6.48
Vardas61265     Pavarde61265    7.72
Vardas61273     Pavarde61273    6.92
Vardas61275     Pavarde61275    6.72
Vardas61276     Pavarde61276    6.32
Vardas61277     Pavarde61277    5.52
Vardas61278     Pavarde61278    5.20
Vardas61280     Pavarde61280    6.68
Vardas61281     Pavarde61281    5.36
Vardas61282     Pavarde61282    5.92
Vardas61285     Pavarde61285    8.64
Vardas61286     Pavarde61286    5.08
Vardas61287     Pavarde61287    5.96
Vardas61289     Pavarde61289    6.04
Vardas61290     Pavarde61290    5.04
Vardas61295     Pavarde61295    6.88
Vardas61299     Pavarde61299    6.24
Vardas61300     Pavarde61300    8.16
Vardas61301     Pavarde61301    6.76
Vardas61304     Pavarde61304    6.72
Vardas61306     Pavarde61306    7.84
Vardas61307     Pavarde61307    6.04
Vardas61309     Pavarde61309    5.68
Vardas61310     Pavarde61310    7.04
Vardas61312     Pavarde61312    5.72
Vardas61315     Pavarde61315    7.88
Vardas61317     Pavarde61317    5.72
Vardas61320     Pavarde61320    6.20
Vardas61322     Pavarde61322    6.56
Vardas61323     Pavarde61323    8.40
Vardas61326     Pavarde61326    8.16
Vardas61332     Pavarde61332    5.92
Vardas61333     Pavarde61333    6.56
Vardas61334     Pavarde61334    8.36
Vardas61335     Pavarde61335    8.24
Vardas61339     Pavarde61339    5.44
Vardas61341     Pavarde61341    7.48
Vardas61342     Pavarde61342    5.20
Vardas61343     Pavarde61343    6.20
Vardas61344     Pavarde61344    6.36
Vardas61345     Pavarde61345    5.12
Vardas61348     Pavarde61348    8.48
Vardas61349     Pavarde61349    7.28
Vardas61350     Pavarde61350    5.00
Vardas61351     Pavarde61351    7.36
Vardas61352     Pavarde61352    7.80
Vardas61353     Pavarde61353    5.96
Vardas61354     Pavarde61354    5.72
Vardas61361     Pavarde61361    5.12
Vardas61364     Pavarde61364    5.28
Vardas61365     Pavarde61365    7.84
Vardas61367     Pavarde61367    7.24
Vardas61372     Pavarde61372    8.04
Vardas61374     Pavarde61374    5.60
Vardas61375     Pavarde61375    5.88
Vardas61376     Pavarde61376    6.36
Vardas61377     Pavarde61377    5.76
Vardas61379     Pavarde61379    8.08
Vardas61380     Pavarde61380    7.12
Vardas61381     Pavarde61381    7.00
Vardas61382     Pavarde61382    7.68
Vardas61385     Pavarde61385    7.60
Vardas61388     Pavarde61388    7.92
Vardas61390     Pavarde61390    5.32
Vardas61391     Pavarde61391    6.36
Vardas61393     Pavarde61393    7.52
Vardas61395     Pavarde61395    8.08
Vardas61397     Pavarde61397    6.60
Vardas61398     Pavarde61398    5.56
Vardas61400     Pavarde61400    8.08
