Vardas         Pavarde        Galutinis balas (vid.)
Vardas48764    Pavarde48764    5.64
Vardas48765    Pavarde48765    8.48
Vardas48766    Pavarde48766    6.16
Vardas48767    Pavarde48767    3.60
Vardas48768    Pavarde48768    4.84
Vardas48769    Pavarde48769    4.04
Vardas48770    Pavarde48770    7.36
Vardas48771    Pavarde48771    4.88
Vardas48772    Pavarde48772    5.04
Vardas48773    Pavarde48773    6.20
Vardas48774    Pavarde48774    3.24
Vardas48775    Pavarde48775    3.96
Vardas48776    Pavarde48776    5.32
Vardas48777    Pavarde48777    6.52
Vardas48778    Pavarde48778    4.04
Vardas48779    Pavarde48779    7.56
Vardas48780    Pavarde48780    5.36
Vardas48781    Pavarde48781    6.36
Vardas48782    Pavarde48782    6.32
Vardas48783    Pavarde48783    3.88
Vardas48784    Pavarde48784    6.96
Vardas48785    Pavarde48785    7.64
Vardas48786    Pavarde48786    3.52
Vardas48787    Pavarde48787    3.76
Vardas48788    Pavarde48788    3.80
Vardas48789    Pavarde48789    7.24
Vardas48790    Pavarde48790    2.44
Vardas48791    Pavarde48791    3.96
Vardas48792    Pavarde48792    7.12
Vardas48793    Pavarde48793    2.12
Vardas48794    Pavarde48794    7.56
Vardas48795    Pavarde48795    8.88
Vardas48796    Pavarde48796    4.04
Vardas48797    Pavarde48797    4.64
Vardas48798    Pavarde48798    5.24
Vardas48799    Pavarde48799    7.64
Vardas48800    Pavarde48800    8.52
Vardas48801    Pavarde48801    5.92
Vardas48802    Pavarde48802    5.24
Vardas48803    Pavarde48803    8.72
Vardas48804    Pavarde48804    8.64
Vardas48805    Pavarde48805    7.16
Vardas48806    Pavarde48806    5.40
Vardas48807    Pavarde48807    4.88
Vardas48808    Pavarde48808    3.36
Vardas48809    Pavarde48809    2.28
Vardas48810    Pavarde48810    6.76
Vardas48811    Pavarde48811    3.00
Vardas48812    Pavarde48812    6.80
Vardas48813    Pavarde48813    2.60
Vardas48814    Pavarde48814    4.08
Vardas48815    Pavarde48815    7.40
Vardas48816    Pavarde48816    5.52
Vardas48817    Pavarde48817    5.68
Vardas48818    Pavarde48818    5.84
Vardas48819    Pavarde48819    6.64
Vardas48820    Pavarde48820    3.76
Vardas48821    Pavarde48821    7.08
Vardas48822    Pavarde48822    5.76
Vardas48823    Pavarde48823    3.48
Vardas48824    Pavarde48824    2.44
Vardas48825    Pavarde48825    6.28
Vardas48826    Pavarde48826    4.12
Vardas48827    Pavarde48827    7.52
Vardas48828    Pavarde48828    3.28
Vardas48829    Pavarde48829    8.32
Vardas48830    Pavarde48830    8.80
Vardas48831    Pavarde48831    2.52
Vardas48832    Pavarde48832    6.64
Vardas48833    Pavarde48833    6.44
Vardas48834    Pavarde48834    3.32
Vardas48835    Pavarde48835    5.40
Vardas48836    Pavarde48836    4.00
Vardas48837    Pavarde48837    5.16
Vardas48838    Pavarde48838    3.92
Vardas48839    Pavarde48839    7.08
Vardas48840    Pavarde48840    8.72
Vardas48841    Pavarde48841    7.96
Vardas48842    Pavarde48842    3.32
Vardas48843    Pavarde48843    5.20
Vardas48844    Pavarde48844    4.80
Vardas48845    Pavarde48845    2.20
Vardas48846    Pavarde48846    6.08
Vardas48847    Pavarde48847    6.84
Vardas48848    Pavarde48848    6.68
Vardas48849    Pavarde48849    4.56
Vardas48850    Pavarde48850    8.00
Vardas48851    Pavarde48851    3.36
Vardas48852    Pavarde48852    3.52
Vardas48853    Pavarde48853    7.92
Vardas48854    Pavarde48854    5.44
Vardas48855    Pavarde48855    8.88
Vardas48856    Pavarde48856    3.84
Vardas48857    Pavarde48857    5.96
Vardas48858    Pavarde48858    7.84
Vardas48859    Pavarde48859    4.80
Vardas48860    Pavarde48860    5.44
Vardas48861    Pavarde48861    6.60
Vardas48862    Pavarde48862    3.64
Vardas48863    Pavarde48863    2.16
Vardas48864    Pavarde48864    2.72
Vardas48865    Pavarde48865    8.08
Vardas48866    Pavarde48866    6.24
Vardas48867    Pavarde48867    6.44
Vardas48868    Pavarde48868    5.44
Vardas48869    Pavarde48869    6.68
Vardas48870    Pavarde48870    8.36
Vardas48871    Pavarde48871    3.36
Vardas48872    Pavarde48872    6.44
Vardas48873    Pavarde48873    5.16
Vardas48874    Pavarde48874    7.76
Vardas48875    Pavarde48875    3.68
Vardas48876    Pavarde48876    8.48
Vardas48877    Pavarde48877    3.04
Vardas48878    Pavarde48878    8.08
Vardas48879    Pavarde48879    3.60
Vardas48880    Pavarde48880    6.32
Vardas48881    Pavarde48881    7.04
Vardas48882    Pavarde48882    2.76
Vardas48883    Pavarde48883    7.12
Vardas48884    Pavarde48884    5.96
Vardas48885    Pavarde48885    1.64
Vardas48886    Pavarde48886    3.76
Vardas48887    Pavarde48887    4.92
Vardas48888    Pavarde48888    5.08
Vardas48889    Pavarde48889    1.88
Vardas48890    Pavarde48890    4.32
Vardas48891    Pavarde48891    3.16
Vardas48892    Pavarde48892    8.00
Vardas48893    Pavarde48893    2.72
Vardas48894    Pavarde48894    8.40
Vardas48895    Pavarde48895    7.32
Vardas48896    Pavarde48896    6.80
Vardas48897    Pavarde48897    3.88
Vardas48898    Pavarde48898    1.88
Vardas48899    Pavarde48899    5.92
Vardas48900    Pavarde48900    3.68
Vardas48901    Pavarde48901    8.16
Vardas48902    Pavarde48902    7.84
Vardas48903    Pavarde48903    2.52
Vardas48904    Pavarde48904    7.92
Vardas48905    Pavarde48905    6.64
Vardas48906    Pavarde48906    7.44
Vardas48907    Pavarde48907    8.00
Vardas48908    Pavarde48908    5.24
Vardas48909    Pavarde48909    7.60
Vardas48910    Pavarde48910    7.12
Vardas48911    Pavarde48911    5.24
Vardas48912    Pavarde48912    5.96
Vardas48913    Pavarde48913    5.72
Vardas48914    Pavarde48914    6.32
Vardas48915    Pavarde48915    7.76
Vardas48916    Pavarde48916    4.60
Vardas48917    Pavarde48917    5.48
Vardas48918    Pavarde48918    6.16
Vardas48919    Pavarde48919    3.52
Vardas48920    Pavarde48920    5.84
Vardas48921    Pavarde48921    4.80
Vardas48922    Pavarde48922    4.76
Vardas48923    Pavarde48923    2.84
Vardas48924    Pavarde48924    8.44
Vardas48925    Pavarde48925    5.12
Vardas48926    Pavarde48926    6.80
Vardas48927    Pavarde48927    6.20
Vardas48928    Pavarde48928    8.16
Vardas48929    Pavarde48929    6.20
Vardas48930    Pavarde48930    6.32
Vardas48931    Pavarde48931    5.08
Vardas48932    Pavarde48932    2.84
Vardas48933    Pavarde48933    6.36
Vardas48934    Pavarde48934    7.00
Vardas48935    Pavarde48935    8.04
Vardas48936    Pavarde48936    3.16
Vardas48937    Pavarde48937    4.72
Vardas48938    Pavarde48938    2.80
Vardas48939    Pavarde48939    2.88
Vardas48940    Pavarde48940    2.84
Vardas48941    Pavarde48941    3.84
Vardas48942    Pavarde48942    7.56
Vardas48943    Pavarde48943    3.00
Vardas48944    Pavarde48944    2.72
Vardas48945    Pavarde48945    7.52
Vardas48946    Pavarde48946    4.96
Vardas48947    Pavarde48947    2.36
Vardas48948    Pavarde48948    4.44
Vardas48949    Pavarde48949    3.60
Vardas48950    Pavarde48950    8.48
Vardas48951    Pavarde48951    6.56
Vardas48952    Pavarde48952    3.56
Vardas48953    Pavarde48953    6.60
Vardas48954    Pavarde48954    8.04
Vardas48955    Pavarde48955    7.52
Vardas48956    Pavarde48956    6.92
Vardas48957    Pavarde48957    4.60
Vardas48958    Pavarde48958    5.04
Vardas48959    Pavarde48959    4.28
Vardas48960    Pavarde48960    3.56
Vardas48961    Pavarde48961    3.60
Vardas48962    Pavarde48962    5.28
Vardas48963    Pavarde48963    4.88
Vardas48964    Pavarde48964    4.68
Vardas48965    Pavarde48965    6.36
Vardas48966    Pavarde48966    4.76
Vardas48967    Pavarde48967    3.92
Vardas48968    Pavarde48968    3.96
Vardas48969    Pavarde48969    8.00
Vardas48970    Pavarde48970    2.84
Vardas48971    Pavarde48971    8.04
Vardas48972    Pavarde48972    3.64
Vardas48973    Pavarde48973    7.00
Vardas48974    Pavarde48974    7.76
Vardas48975    Pavarde48975    8.44
Vardas48976    Pavarde48976    3.32
Vardas48977    Pavarde48977    4.32
Vardas48978    Pavarde48978    5.04
Vardas48979    Pavarde48979    6.08
Vardas48980    Pavarde48980    3.04
Vardas48981    Pavarde48981    5.40
Vardas48982    Pavarde48982    2.84
Vardas48983    Pavarde48983    5.44
Vardas48984    Pavarde48984    3.80
Vardas48985    Pavarde48985    4.20
Vardas48986    Pavarde48986    4.04
Vardas48987    Pavarde48987    5.44
Vardas48988    Pavarde48988    6.80
Vardas48989    Pavarde48989    3.80
Vardas48990    Pavarde48990    7.40
Vardas48991    Pavarde48991    7.60
Vardas48992    Pavarde48992    5.08
Vardas48993    Pavarde48993    4.76
Vardas48994    Pavarde48994    4.24
Vardas48995    Pavarde48995    5.56
Vardas48996    Pavarde48996    3.28
Vardas48997    Pavarde48997    6.28
Vardas48998    Pavarde48998    6.80
Vardas48999    Pavarde48999    4.84
Vardas49000    Pavarde49000    2.76
Vardas49001    Pavarde49001    8.12
Vardas49002    Pavarde49002    3.56
Vardas49003    Pavarde49003    2.68
Vardas49004    Pavarde49004    4.16
Vardas49005    Pavarde49005    5.80
Vardas49006    Pavarde49006    3.96
Vardas49007    Pavarde49007    6.92
Vardas49008    Pavarde49008    5.32
Vardas49009    Pavarde49009    8.00
Vardas49010    Pavarde49010    7.84
Vardas49011    Pavarde49011    7.44
Vardas49012    Pavarde49012    7.52
Vardas49013    Pavarde49013    4.04
Vardas49014    Pavarde49014    2.12
Vardas49015    Pavarde49015    7.76
Vardas49016    Pavarde49016    4.24
Vardas49017    Pavarde49017    6.56
Vardas49018    Pavarde49018    5.96
Vardas49019    Pavarde49019    7.32
Vardas49020    Pavarde49020    8.48
Vardas49021    Pavarde49021    7.28
Vardas49022    Pavarde49022    3.04
Vardas49023    Pavarde49023    6.68
Vardas49024    Pavarde49024    5.20
Vardas49025    Pavarde49025    4.56
Vardas49026    Pavarde49026    7.84
Vardas49027    Pavarde49027    7.80
Vardas49028    Pavarde49028    3.44
Vardas49029    Pavarde49029    5.76
Vardas49030    Pavarde49030    7.88
Vardas49031    Pavarde49031    3.64
Vardas49032    Pavarde49032    5.44
Vardas49033    Pavarde49033    3.92
Vardas49034    Pavarde49034    6.84
Vardas49035    Pavarde49035    6.44
Vardas49036    Pavarde49036    6.28
Vardas49037    Pavarde49037    6.20
Vardas49038    Pavarde49038    8.16
Vardas49039    Pavarde49039    2.12
Vardas49040    Pavarde49040    7.92
Vardas49041    Pavarde49041    5.36
Vardas49042    Pavarde49042    5.32
Vardas49043    Pavarde49043    6.00
Vardas49044    Pavarde49044    8.16
Vardas49045    Pavarde49045    5.80
Vardas49046    Pavarde49046    6.80
Vardas49047    Pavarde49047    3.48
Vardas49048    Pavarde49048    6.96
Vardas49049    Pavarde49049    8.16
Vardas49050    Pavarde49050    8.20
Vardas49051    Pavarde49051    4.88
Vardas49052    Pavarde49052    6.72
Vardas49053    Pavarde49053    6.32
Vardas49054    Pavarde49054    2.96
Vardas49055    Pavarde49055    4.64
Vardas49056    Pavarde49056    5.04
Vardas49057    Pavarde49057    5.44
Vardas49058    Pavarde49058    6.24
Vardas49059    Pavarde49059    7.40
Vardas49060    Pavarde49060    3.44
Vardas49061    Pavarde49061    5.28
Vardas49062    Pavarde49062    8.64
Vardas49063    Pavarde49063    5.76
Vardas49064    Pavarde49064    5.32
Vardas49065    Pavarde49065    4.96
Vardas49066    Pavarde49066    7.60
Vardas49067    Pavarde49067    2.36
Vardas49068    Pavarde49068    6.00
Vardas49069    Pavarde49069    7.72
Vardas49070    Pavarde49070    5.92
Vardas49071    Pavarde49071    3.88
Vardas49072    Pavarde49072    3.04
Vardas49073    Pavarde49073    6.12
Vardas49074    Pavarde49074    4.60
Vardas49075    Pavarde49075    5.88
Vardas49076    Pavarde49076    8.24
Vardas49077    Pavarde49077    3.48
Vardas49078    Pavarde49078    6.28
Vardas49079    Pavarde49079    4.68
Vardas49080    Pavarde49080    3.60
Vardas49081    Pavarde49081    4.88
Vardas49082    Pavarde49082    7.76
Vardas49083    Pavarde49083    6.88
Vardas49084    Pavarde49084    8.00
Vardas49085    Pavarde49085    8.24
Vardas49086    Pavarde49086    5.84
Vardas49087    Pavarde49087    5.40
Vardas49088    Pavarde49088    5.40
Vardas49089    Pavarde49089    4.44
Vardas49090    Pavarde49090    5.36
Vardas49091    Pavarde49091    3.24
Vardas49092    Pavarde49092    8.64
Vardas49093    Pavarde49093    9.04
Vardas49094    Pavarde49094    5.52
Vardas49095    Pavarde49095    3.08
Vardas49096    Pavarde49096    4.72
Vardas49097    Pavarde49097    3.28
Vardas49098    Pavarde49098    8.88
Vardas49099    Pavarde49099    7.48
Vardas49100    Pavarde49100    3.00
Vardas49101    Pavarde49101    6.84
Vardas49102    Pavarde49102    6.28
Vardas49103    Pavarde49103    5.72
Vardas49104    Pavarde49104    7.96
Vardas49105    Pavarde49105    7.00
Vardas49106    Pavarde49106    8.40
Vardas49107    Pavarde49107    6.60
Vardas49108    Pavarde49108    7.00
Vardas49109    Pavarde49109    4.60
Vardas49110    Pavarde49110    6.88
Vardas49111    Pavarde49111    8.64
Vardas49112    Pavarde49112    2.36
Vardas49113    Pavarde49113    3.16
Vardas49114    Pavarde49114    3.52
Vardas49115    Pavarde49115    8.48
Vardas49116    Pavarde49116    2.88
Vardas49117    Pavarde49117    3.28
Vardas49118    Pavarde49118    4.36
Vardas49119    Pavarde49119    5.76
Vardas49120    Pavarde49120    5.24
Vardas49121    Pavarde49121    4.04
Vardas49122    Pavarde49122    5.04
Vardas49123    Pavarde49123    3.04
Vardas49124    Pavarde49124    3.72
Vardas49125    Pavarde49125    6.88
Vardas49126    Pavarde49126    2.96
Vardas49127    Pavarde49127    5.12
Vardas49128    Pavarde49128    7.20
Vardas49129    Pavarde49129    8.12
Vardas49130    Pavarde49130    3.80
Vardas49131    Pavarde49131    4.88
Vardas49132    Pavarde49132    6.48
Vardas49133    Pavarde49133    5.12
Vardas49134    Pavarde49134    7.24
Vardas49135    Pavarde49135    6.88
Vardas49136    Pavarde49136    6.92
Vardas49137    Pavarde49137    8.88
Vardas49138    Pavarde49138    3.04
Vardas49139    Pavarde49139    4.52
Vardas49140    Pavarde49140    2.60
Vardas49141    Pavarde49141    6.60
Vardas49142    Pavarde49142    8.36
Vardas49143    Pavarde49143    6.12
Vardas49144    Pavarde49144    5.64
Vardas49145    Pavarde49145    4.56
Vardas49146    Pavarde49146    6.80
Vardas49147    Pavarde49147    6.92
Vardas49148    Pavarde49148    4.04
Vardas49149    Pavarde49149    6.44
Vardas49150    Pavarde49150    5.36
Vardas49151    Pavarde49151    5.64
Vardas49152    Pavarde49152    4.52
Vardas49153    Pavarde49153    4.48
Vardas49154    Pavarde49154    7.00
Vardas49155    Pavarde49155    4.72
Vardas49156    Pavarde49156    4.76
Vardas49157    Pavarde49157    6.88
Vardas49158    Pavarde49158    5.24
Vardas49159    Pavarde49159    5.44
Vardas49160    Pavarde49160    7.84
Vardas49161    Pavarde49161    6.20
Vardas49162    Pavarde49162    3.88
Vardas49163    Pavarde49163    7.20
Vardas49164    Pavarde49164    4.12
Vardas49165    Pavarde49165    8.96
Vardas49166    Pavarde49166    2.92
Vardas49167    Pavarde49167    5.44
Vardas49168    Pavarde49168    4.60
Vardas49169    Pavarde49169    6.32
Vardas49170    Pavarde49170    9.04
Vardas49171    Pavarde49171    4.20
Vardas49172    Pavarde49172    3.24
Vardas49173    Pavarde49173    3.40
Vardas49174    Pavarde49174    6.24
Vardas49175    Pavarde49175    6.08
Vardas49176    Pavarde49176    5.96
Vardas49177    Pavarde49177    5.92
Vardas49178    Pavarde49178    7.16
Vardas49179    Pavarde49179    5.60
Vardas49180    Pavarde49180    8.24
Vardas49181    Pavarde49181    6.12
Vardas49182    Pavarde49182    4.00
Vardas49183    Pavarde49183    5.72
Vardas49184    Pavarde49184    4.36
Vardas49185    Pavarde49185    5.60
Vardas49186    Pavarde49186    4.24
Vardas49187    Pavarde49187    2.12
Vardas49188    Pavarde49188    2.44
Vardas49189    Pavarde49189    3.52
Vardas49190    Pavarde49190    6.20
Vardas49191    Pavarde49191    6.20
Vardas49192    Pavarde49192    2.52
Vardas49193    Pavarde49193    2.28
Vardas49194    Pavarde49194    4.04
Vardas49195    Pavarde49195    2.28
Vardas49196    Pavarde49196    3.32
Vardas49197    Pavarde49197    3.56
Vardas49198    Pavarde49198    3.48
Vardas49199    Pavarde49199    2.52
Vardas49200    Pavarde49200    6.64
Vardas49201    Pavarde49201    8.00
Vardas49202    Pavarde49202    6.84
Vardas49203    Pavarde49203    7.20
Vardas49204    Pavarde49204    7.68
Vardas49205    Pavarde49205    4.36
Vardas49206    Pavarde49206    5.20
Vardas49207    Pavarde49207    4.36
Vardas49208    Pavarde49208    8.16
Vardas49209    Pavarde49209    5.08
Vardas49210    Pavarde49210    4.60
Vardas49211    Pavarde49211    3.92
Vardas49212    Pavarde49212    4.52
Vardas49213    Pavarde49213    6.08
Vardas49214    Pavarde49214    3.12
Vardas49215    Pavarde49215    5.88
Vardas49216    Pavarde49216    8.40
Vardas49217    Pavarde49217    8.16
Vardas49218    Pavarde49218    6.36
Vardas49219    Pavarde49219    7.68
Vardas49220    Pavarde49220    2.20
Vardas49221    Pavarde49221    2.44
Vardas49222    Pavarde49222    3.00
Vardas49223    Pavarde49223    3.92
Vardas49224    Pavarde49224    3.80
Vardas49225    Pavarde49225    5.60
Vardas49226    Pavarde49226    5.00
Vardas49227    Pavarde49227    6.52
Vardas49228    Pavarde49228    5.40
Vardas49229    Pavarde49229    5.20
Vardas49230    Pavarde49230    5.08
Vardas49231    Pavarde49231    7.12
Vardas49232    Pavarde49232    8.80
Vardas49233    Pavarde49233    8.36
Vardas49234    Pavarde49234    6.16
Vardas49235    Pavarde49235    3.88
Vardas49236    Pavarde49236    5.48
Vardas49237    Pavarde49237    8.08
Vardas49238    Pavarde49238    5.76
Vardas49239    Pavarde49239    3.92
Vardas49240    Pavarde49240    3.64
Vardas49241    Pavarde49241    6.12
Vardas49242    Pavarde49242    4.84
Vardas49243    Pavarde49243    5.52
Vardas49244    Pavarde49244    7.44
Vardas49245    Pavarde49245    7.92
Vardas49246    Pavarde49246    5.08
Vardas49247    Pavarde49247    5.20
Vardas49248    Pavarde49248    3.28
Vardas49249    Pavarde49249    7.76
Vardas49250    Pavarde49250    5.20
Vardas49251    Pavarde49251    4.24
Vardas49252    Pavarde49252    4.12
Vardas49253    Pavarde49253    4.00
Vardas49254    Pavarde49254    4.80
Vardas49255    Pavarde49255    7.28
Vardas49256    Pavarde49256    7.48
Vardas49257    Pavarde49257    5.80
Vardas49258    Pavarde49258    8.32
Vardas49259    Pavarde49259    3.20
Vardas49260    Pavarde49260    4.04
Vardas49261    Pavarde49261    4.64
Vardas49262    Pavarde49262    7.04
Vardas49263    Pavarde49263    9.28
Vardas49264    Pavarde49264    2.84
Vardas49265    Pavarde49265    4.40
Vardas49266    Pavarde49266    7.44
Vardas49267    Pavarde49267    6.68
Vardas49268    Pavarde49268    4.68
Vardas49269    Pavarde49269    5.20
Vardas49270    Pavarde49270    3.32
Vardas49271    Pavarde49271    5.04
Vardas49272    Pavarde49272    4.08
Vardas49273    Pavarde49273    7.04
Vardas49274    Pavarde49274    7.28
Vardas49275    Pavarde49275    2.44
Vardas49276    Pavarde49276    6.36
Vardas49277    Pavarde49277    5.04
Vardas49278    Pavarde49278    3.52
Vardas49279    Pavarde49279    4.40
Vardas49280    Pavarde49280    5.96
Vardas49281    Pavarde49281    4.36
Vardas49282    Pavarde49282    5.80
Vardas49283    Pavarde49283    3.68
Vardas49284    Pavarde49284    5.76
Vardas49285    Pavarde49285    8.56
Vardas49286    Pavarde49286    3.84
Vardas49287    Pavarde49287    5.28
Vardas49288    Pavarde49288    7.04
Vardas49289    Pavarde49289    5.28
Vardas49290    Pavarde49290    6.08
Vardas49291    Pavarde49291    5.48
Vardas49292    Pavarde49292    6.24
Vardas49293    Pavarde49293    9.04
Vardas49294    Pavarde49294    4.64
Vardas49295    Pavarde49295    5.72
Vardas49296    Pavarde49296    7.04
Vardas49297    Pavarde49297    6.24
Vardas49298    Pavarde49298    4.48
Vardas49299    Pavarde49299    2.28
Vardas49300    Pavarde49300    1.96
Vardas49301    Pavarde49301    2.68
Vardas49302    Pavarde49302    6.12
Vardas49303    Pavarde49303    6.00
Vardas49304    Pavarde49304    8.72
Vardas49305    Pavarde49305    6.20
Vardas49306    Pavarde49306    2.68
Vardas49307    Pavarde49307    7.16
Vardas49308    Pavarde49308    6.24
Vardas49309    Pavarde49309    3.68
Vardas49310    Pavarde49310    3.60
Vardas49311    Pavarde49311    5.72
Vardas49312    Pavarde49312    3.60
Vardas49313    Pavarde49313    4.00
Vardas49314    Pavarde49314    3.96
Vardas49315    Pavarde49315    6.76
Vardas49316    Pavarde49316    5.52
Vardas49317    Pavarde49317    4.24
Vardas49318    Pavarde49318    6.16
Vardas49319    Pavarde49319    5.32
Vardas49320    Pavarde49320    4.76
Vardas49321    Pavarde49321    6.84
Vardas49322    Pavarde49322    5.84
Vardas49323    Pavarde49323    7.20
Vardas49324    Pavarde49324    5.80
Vardas49325    Pavarde49325    4.24
Vardas49326    Pavarde49326    7.00
Vardas49327    Pavarde49327    6.40
Vardas49328    Pavarde49328    4.16
Vardas49329    Pavarde49329    5.24
Vardas49330    Pavarde49330    4.28
Vardas49331    Pavarde49331    5.96
Vardas49332    Pavarde49332    6.88
Vardas49333    Pavarde49333    4.40
Vardas49334    Pavarde49334    5.08
Vardas49335    Pavarde49335    7.92
Vardas49336    Pavarde49336    3.08
Vardas49337    Pavarde49337    4.72
Vardas49338    Pavarde49338    2.56
Vardas49339    Pavarde49339    7.20
Vardas49340    Pavarde49340    7.88
Vardas49341    Pavarde49341    2.96
Vardas49342    Pavarde49342    3.00
Vardas49343    Pavarde49343    3.68
Vardas49344    Pavarde49344    8.08
Vardas49345    Pavarde49345    8.80
Vardas49346    Pavarde49346    3.52
Vardas49347    Pavarde49347    2.84
Vardas49348    Pavarde49348    4.20
Vardas49349    Pavarde49349    8.16
Vardas49350    Pavarde49350    6.88
Vardas49351    Pavarde49351    6.52
Vardas49352    Pavarde49352    3.32
Vardas49353    Pavarde49353    4.48
Vardas49354    Pavarde49354    2.68
Vardas49355    Pavarde49355    7.60
Vardas49356    Pavarde49356    8.12
Vardas49357    Pavarde49357    2.36
Vardas49358    Pavarde49358    3.60
Vardas49359    Pavarde49359    5.36
Vardas49360    Pavarde49360    5.08
Vardas49361    Pavarde49361    2.28
Vardas49362    Pavarde49362    4.16
Vardas49363    Pavarde49363    3.20
Vardas49364    Pavarde49364    4.44
Vardas49365    Pavarde49365    4.68
Vardas49366    Pavarde49366    3.28
Vardas49367    Pavarde49367    3.68
Vardas49368    Pavarde49368    6.48
Vardas49369    Pavarde49369    6.80
Vardas49370    Pavarde49370    3.44
Vardas49371    Pavarde49371    5.52
Vardas49372    Pavarde49372    4.40
Vardas49373    Pavarde49373    7.72
Vardas49374    Pavarde49374    3.92
Vardas49375    Pavarde49375    4.00
Vardas49376    Pavarde49376    6.00
Vardas49377    Pavarde49377    6.64
Vardas49378    Pavarde49378    3.36
Vardas49379    Pavarde49379    8.44
Vardas49380    Pavarde49380    4.44
Vardas49381    Pavarde49381    7.64
Vardas49382    Pavarde49382    6.92
Vardas49383    Pavarde49383    4.84
Vardas49384    Pavarde49384    3.92
Vardas49385    Pavarde49385    8.08
Vardas49386    Pavarde49386    4.64
Vardas49387    Pavarde49387    4.44
Vardas49388    Pavarde49388    3.84
Vardas49389    Pavarde49389    5.20
Vardas49390    Pavarde49390    5.92
Vardas49391    Pavarde49391    5.96
Vardas49392    Pavarde49392    3.68
Vardas49393    Pavarde49393    3.44
Vardas49394    Pavarde49394    7.12
Vardas49395    Pavarde49395    6.48
Vardas49396    Pavarde49396    2.52
Vardas49397    Pavarde49397    3.24
Vardas49398    Pavarde49398    3.44
Vardas49399    Pavarde49399    6.44
Vardas49400    Pavarde49400    7.36
Vardas49401    Pavarde49401    6.04
Vardas49402    Pavarde49402    6.52
Vardas49403    Pavarde49403    2.80
Vardas49404    Pavarde49404    4.88
Vardas49405    Pavarde49405    6.72
Vardas49406    Pavarde49406    3.92
Vardas49407    Pavarde49407    3.72
Vardas49408    Pavarde49408    4.92
Vardas49409    Pavarde49409    6.56
Vardas49410    Pavarde49410    8.12
Vardas49411    Pavarde49411    6.88
Vardas49412    Pavarde49412    4.36
Vardas49413    Pavarde49413    7.20
Vardas49414    Pavarde49414    8.32
Vardas49415    Pavarde49415    5.16
Vardas49416    Pavarde49416    6.04
Vardas49417    Pavarde49417    2.12
Vardas49418    Pavarde49418    4.92
Vardas49419    Pavarde49419    3.12
Vardas49420    Pavarde49420    4.88
Vardas49421    Pavarde49421    6.52
Vardas49422    Pavarde49422    4.40
Vardas49423    Pavarde49423    6.16
Vardas49424    Pavarde49424    2.12
Vardas49425    Pavarde49425    3.00
Vardas49426    Pavarde49426    8.08
Vardas49427    Pavarde49427    4.20
Vardas49428    Pavarde49428    6.80
Vardas49429    Pavarde49429    8.24
Vardas49430    Pavarde49430    7.24
Vardas49431    Pavarde49431    5.72
Vardas49432    Pavarde49432    8.12
Vardas49433    Pavarde49433    7.68
Vardas49434    Pavarde49434    3.60
Vardas49435    Pavarde49435    6.96
Vardas49436    Pavarde49436    6.84
Vardas49437    Pavarde49437    3.88
Vardas49438    Pavarde49438    2.12
Vardas49439    Pavarde49439    5.44
Vardas49440    Pavarde49440    2.32
Vardas49441    Pavarde49441    5.28
Vardas49442    Pavarde49442    7.40
Vardas49443    Pavarde49443    3.80
Vardas49444    Pavarde49444    4.52
Vardas49445    Pavarde49445    8.72
Vardas49446    Pavarde49446    6.40
Vardas49447    Pavarde49447    6.60
Vardas49448    Pavarde49448    5.04
Vardas49449    Pavarde49449    6.68
Vardas49450    Pavarde49450    5.76
Vardas49451    Pavarde49451    5.40
Vardas49452    Pavarde49452    4.24
Vardas49453    Pavarde49453    2.88
Vardas49454    Pavarde49454    3.12
Vardas49455    Pavarde49455    7.60
Vardas49456    Pavarde49456    3.44
Vardas49457    Pavarde49457    5.32
Vardas49458    Pavarde49458    2.52
Vardas49459    Pavarde49459    8.04
Vardas49460    Pavarde49460    7.52
Vardas49461    Pavarde49461    6.28
Vardas49462    Pavarde49462    6.44
Vardas49463    Pavarde49463    2.20
Vardas49464    Pavarde49464    5.44
Vardas49465    Pavarde49465    4.48
Vardas49466    Pavarde49466    2.36
Vardas49467    Pavarde49467    2.68
Vardas49468    Pavarde49468    2.60
Vardas49469    Pavarde49469    2.96
Vardas49470    Pavarde49470    5.44
Vardas49471    Pavarde49471    3.92
Vardas49472    Pavarde49472    5.08
Vardas49473    Pavarde49473    6.96
Vardas49474    Pavarde49474    6.68
Vardas49475    Pavarde49475    5.52
Vardas49476    Pavarde49476    7.92
Vardas49477    Pavarde49477    4.32
Vardas49478    Pavarde49478    7.80
Vardas49479    Pavarde49479    8.72
Vardas49480    Pavarde49480    5.88
Vardas49481    Pavarde49481    5.48
Vardas49482    Pavarde49482    3.96
Vardas49483    Pavarde49483    7.72
Vardas49484    Pavarde49484    8.00
Vardas49485    Pavarde49485    4.84
Vardas49486    Pavarde49486    6.72
Vardas49487    Pavarde49487    3.88
Vardas49488    Pavarde49488    8.20
Vardas49489    Pavarde49489    6.72
Vardas49490    Pavarde49490    6.00
Vardas49491    Pavarde49491    6.24
Vardas49492    Pavarde49492    5.04
Vardas49493    Pavarde49493    4.00
Vardas49494    Pavarde49494    6.44
Vardas49495    Pavarde49495    4.96
Vardas49496    Pavarde49496    6.00
Vardas49497    Pavarde49497    6.52
Vardas49498    Pavarde49498    7.16
